match,side,odds,ev,stake,win,profit,player_staked,player_payout,bankroll
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.6592598471148436,1,False,-1.0,Juan Pablo Varillas,0.0,950.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.0,1.048373269574896,1,False,-1.0,Juan Pablo Varillas,0.0,949.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.2561922530279,1,False,-1.0,Juan Pablo Varillas,0.0,948.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.0,1.1001200323376643,1,False,-1.0,Juan Pablo Varillas,0.0,947.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.4076859731597948,1,False,-1.0,Juan Pablo Varillas,0.0,946.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.0,1.1001200323376643,1,False,-1.0,Juan Pablo Varillas,0.0,945.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.3212945054006098,1,False,-1.0,Juan Pablo Varillas,0.0,944.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.9694132993987064,1,False,-1.0,Juan Pablo Varillas,0.0,943.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.9694132993987064,1,False,-1.0,Juan Pablo Varillas,0.0,942.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.9694132993987064,1,False,-1.0,Juan Pablo Varillas,0.0,941.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.82,0.2135317710312481,1,False,-1.0,Borna Gojo,0.0,940.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.79,0.2078063227131905,1,False,-1.0,Borna Gojo,0.0,939.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.79,0.2078063227131905,1,False,-1.0,Borna Gojo,0.0,938.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2077843119592042,1,False,-1.0,Borna Gojo,0.0,937.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2171578173529778,1,False,-1.0,Borna Gojo,0.0,936.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.88,0.2407624742128404,1,False,-1.0,Borna Gojo,0.0,935.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2077843119592042,1,False,-1.0,Borna Gojo,0.0,934.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2077843119592042,1,False,-1.0,Borna Gojo,0.0,933.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2077843119592042,1,False,-1.0,Borna Gojo,0.0,932.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2163913765546192,1,False,-1.0,Borna Gojo,0.0,931.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2163913765546192,1,False,-1.0,Borna Gojo,0.0,930.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2163913765546192,1,False,-1.0,Borna Gojo,0.0,929.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.85,0.1940490910219028,1,False,-1.0,Borna Gojo,0.0,928.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.9,0.2219757248923357,1,False,-1.0,Borna Gojo,0.0,927.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2077843119592042,1,False,-1.0,Borna Gojo,0.0,926.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.86,0.2203613860933029,1,False,-1.0,Borna Gojo,0.0,925.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2171578173529778,1,False,-1.0,Borna Gojo,0.0,924.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.85,0.2148669039840425,1,False,-1.0,Borna Gojo,0.0,923.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.86,0.2203613860933029,1,False,-1.0,Borna Gojo,0.0,922.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2077843119592042,1,False,-1.0,Borna Gojo,0.0,921.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.85,0.2187416246850977,1,False,-1.0,Borna Gojo,0.0,920.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2077843119592042,1,False,-1.0,Borna Gojo,0.0,919.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.8,0.2062566546102209,1,False,-1.0,Borna Gojo,0.0,918.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.224278211073474,1,False,-1.0,Borna Gojo,0.0,917.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.82,0.209876671976634,1,False,-1.0,Borna Gojo,0.0,916.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2171578173529778,1,False,-1.0,Borna Gojo,0.0,915.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2568030597856767,1,False,-1.0,Borna Gojo,0.0,914.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2171578173529778,1,False,-1.0,Borna Gojo,0.0,913.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2163913765546192,1,False,-1.0,Borna Gojo,0.0,912.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2163913765546192,1,False,-1.0,Borna Gojo,0.0,911.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2163913765546192,1,False,-1.0,Borna Gojo,0.0,910.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2163913765546192,1,False,-1.0,Borna Gojo,0.0,909.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.84,0.2170630960714172,1,False,-1.0,Borna Gojo,0.0,908.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2171578173529778,1,False,-1.0,Borna Gojo,0.0,907.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.1828748820338852,1,False,-1.0,Borna Gojo,0.0,906.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2171578173529778,1,False,-1.0,Borna Gojo,0.0,905.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.82,0.209876671976634,1,False,-1.0,Borna Gojo,0.0,904.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2038786046527829,1,False,-1.0,Borna Gojo,0.0,903.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.75,0.187925595369365,1,False,-1.0,Borna Gojo,0.0,902.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2077843119592042,1,False,-1.0,Borna Gojo,0.0,901.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2171578173529778,1,False,-1.0,Borna Gojo,0.0,900.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.1998790048431988,1,False,-1.0,Borna Gojo,0.0,899.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.83,0.2077843119592042,1,False,-1.0,Borna Gojo,0.0,898.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.91,0.2275596018367491,1,False,-1.0,Borna Gojo,0.0,897.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2568030597856767,1,False,-1.0,Borna Gojo,0.0,896.4899999999998
Borna Gojo vs Maximilian Marterer,p1,1.89,0.2568030597856767,1,False,-1.0,Borna Gojo,0.0,895.4899999999998
