market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date
1.22960687,Grigor Dimitrov,Jannik Sinner,590.0,1.21,8e3545354b,,,,
1.229607107,Tomas Farjat,Franco Ribero,1.95,2.04,5f3fe4d818,,,,
1.229607119,Alexis Galarneau,Rudy Quan,1.22,5.2,627bf49659,,,,
1.229607123,Nick Chappell,Liam Draxl,4.8,1.29,bd38354e88,,,,
1.229607139,Trevor Svajda,James Kent Trotter,1.63,2.6,189595820b,,,,
1.229611683,Martin Klizan,Gerard Campana Lee,1.38,3.6,e234857a26,,,,
1.229611747,Laslo Djere,Timofey Skatov,1.55,2.88,15306fcf38,,,,
1.229611841,Emilio Gomez,Bautista Vilicich,1.45,3.2,febb1a0d99,,,,
1.229611849,Juan Sebastian Gomez,Trey Hilderbrand,1.65,2.52,8d54b2add6,,,,
1.229611857,Keegan Smith,Moerani Bouzige,1.34,3.9,89effabf92,,,,
1.229611861,Ernesto Escobedo,Andre Ilagan,1.73,2.38,9f641c5fa1,,,,
1.229611865,Strong Kirchheimer,Leo Borg,1.77,2.28,38e7191f17,,,,
1.229617398,Mikhail Kukushkin,Arthur Fery,2.04,1.9,24dc5344fb,,,,
1.229619639,Dolehide/Krawczyk,Chan/Kudermetova,1.05,17.5,45aefbb2c0,,,,
1.22962032,Moratelli/Zarazua,Bronzetti/Rosatello,1.08,13.5,b7dc3ce7e8,,,,
1.229620508,Jasmine Paolini,Elena Rybakina,4.0,1.35,6bd3c1d1e2,Jasmine Paolini,Jasmine Paolini,Elena Rybakina,2024-05-27
1.229620637,Daniel Masur,Oleksii Krutykh,1.12,1.1,b8c02ac73d,,,,
1.229620973,Harmony Tan,Mirjam Bjorklund,2.0,1.77,13352f27b1,,,,
1.229621217,Fernandez/Routliffe,Kostyuk/Ruse,1.5,1.02,283018704a,,,,
1.229621812,Ram/Salisbury,Bolelli/Vavassori,100.0,1.01,2ba3990648,,,,
1.229621947,Shibahara/Lammons,Siegemund/Roger-Vasseli,110.0,1.01,175d01213c,,,,
1.229622027,Peter Heller,Michael Geerts,2.5,1.67,b0fc3369a7,,,,
1.229622294,Sara Sorribes Tormo,Miriam Bulgaru,21.0,1.05,a21e8f8ac8,,,,
1.229622296,Iryna Shymanovich,Katie Volynets,5.5,1.22,0deb580c8b,,,,
1.229622522,Lulu Sun,Kateryna Baindl,1.83,2.2,90a33b8a94,,,,
1.229622708,Ella Seidel,Lucija Ciric Bagaric,900.0,1.02,10cf991d2c,,,,
1.229622865,Victoria Flores,Charlotte Chavatipon,1.77,1.01,e514f50e39,,,,
1.229622883,Mayar Sherif,Darja Semenistaja,1.24,100.0,276929e04d,,,,
1.229623441,Simona Waltert,Brenda Fruhvirtova,6.4,1.19,188c64602f,,,,
1.22962362,Petra Martic,Petra Marcinko,1.02,2.8,636df74fda,,,,
1.229624258,Katarina Zavatska,Martina Colmegna,1.2,5.7,19fe26542b,,,,
1.229624259,Lucia Bronzetti,Anastasiya Soboleva,100.0,1.01,46bd9feda1,,,,
1.229624526,Gille/Vliegen,Bopanna/Ebden,1.76,2.32,5a87cf7060,,,,
1.229627954,Radu Albot,Andrew Paulson,1.55,2.78,d67f29692d,,,,
1.229628181,Mirra Andreeva,A Sabalenka,1.01,100.0,59189caa0f,Mirra Andreeva,Mirra Andreeva,Aryna Sabalenka,2024-05-27
1.229628771,Mohamed Safwat,Michael Vrbensky,9.4,1.12,ff0cddaefb,,,,
1.229628775,Yoshihito Nishioka,Matias Soto,1.4,3.5,6b356a9585,,,,
1.229628879,Reka Luca Jani,Valeriya Strakhova,2.94,1.52,782c00bdb8,,,,
1.229629146,Tsitsipas/Tsitsipas,Guinard/Jacq,1.68,2.36,209433bebc,,,,
1.229629189,Hibino/Kalashnikova,Maleckova/Perrin,2.0,2.0,aad2d94c5c,,,,
1.229629209,Enzo Couacaud,Guy Den Ouden,1.75,110.0,b44595cb53,,,,
1.229629218,Carlos Taberner,Matej Dodig,990.0,2.5,2f0e22ed6b,,,,
1.229629242,Paul Jubb,Alex Michelsen,2.78,1.56,5ba5438c1e,,,,
1.229629342,Gijs Brouwer,Zachary Svajda,2.06,1.86,f6bba7ae4b,,,,
1.229629561,Emilio Nava,Tristan Schoolkate,3.05,1.49,7763212ee4,,,,
1.229629565,Kyle Edmund,Joao Fonseca,1.53,2.48,96e99ca0ca,,,,
1.229629569,Alex Bolt,Mackenzie McDonald,2.46,1.69,31f90c0391,,,,
1.229629573,Marc-Andrea Huesler,Lloyd Harris,2.18,1.84,4e6eaeb564,,,,
1.229629901,Daniel Dutra da Silva,Nikolas Sanchez Izquierdo,2.4,1.67,2c6e2c50e7,,,,
1.229630013,Geoffrey Blancaneaux,Lasse Poertner,1.01,990.0,d8d814542c,,,,
