player_1,player_2,odds_player_1,odds_player_2,p_model,ev_p1_model,ev_p2_model,winner_name
Juan Pablo Varillas,Lorenzo Musetti,9.0,1.06,0.2333466702597405,1.1001200323376643,-0.1873474704753249,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.06,0.2275778926863343,1.3212945054006098,-0.1812325662475143,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.07,0.2199565406962005,1.9694132993987064,-0.1653534985449345,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.07,0.2199565406962005,1.9694132993987064,-0.1653534985449345,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.07,0.2199565406962005,1.9694132993987064,-0.1653534985449345,Lorenzo Musetti
Borna Gojo,Maximilian Marterer,1.82,2.0,0.6667756983688176,0.2135317710312481,-0.3335513967376351,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.79,2.03,0.6747521355939612,0.2078063227131905,-0.3397468352557412,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.79,2.03,0.6747521355939612,0.2078063227131905,-0.3397468352557412,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.95,0.6599914273001116,0.2077843119592042,-0.3369832832352176,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,2.0,0.6651135613950698,0.2171578173529778,-0.3302271227901396,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.88,2.03,0.6599800394749151,0.2407624742128404,-0.3097594801340777,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.95,0.6599914273001116,0.2077843119592042,-0.3369832832352176,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.95,0.6599914273001116,0.2077843119592042,-0.3369832832352176,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.95,0.6599914273001116,0.2077843119592042,-0.3369832832352176,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,1.89,0.6435933209283701,0.2163913765546192,-0.3263913765546195,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,1.89,0.6435933209283701,0.2163913765546192,-0.3263913765546195,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,1.89,0.6435933209283701,0.2163913765546192,-0.3263913765546195,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.85,1.85,0.6454319410929205,0.1940490910219028,-0.3440490910219028,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.9,1.9,0.6431451183643873,0.2219757248923357,-0.3219757248923358,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.95,0.6599914273001116,0.2077843119592042,-0.3369832832352176,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.86,1.96,0.6561082720931736,0.2203613860933029,-0.3259722133026201,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,2.0,0.6651135613950698,0.2171578173529778,-0.3302271227901396,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.85,1.95,0.6566848129643473,0.2148669039840425,-0.3305353852804773,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.86,1.96,0.6561082720931736,0.2203613860933029,-0.3259722133026201,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.95,0.6599914273001116,0.2077843119592042,-0.3369832832352176,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.85,1.97,0.6587792565865392,0.2187416246850977,-0.3277951354754823,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.95,0.6599914273001116,0.2077843119592042,-0.3369832832352176,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.8,2.0,0.6701425858945671,0.2062566546102209,-0.3402851717891342,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,2.04,0.6690044869253956,0.224278211073474,-0.324769153327807,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.82,1.98,0.6647674021849638,0.209876671976634,-0.3362394563262283,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,2.0,0.6651135613950698,0.2171578173529778,-0.3302271227901396,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,2.1,0.6649751639077655,0.2568030597856767,-0.2964478442063074,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,2.0,0.6651135613950698,0.2171578173529778,-0.3302271227901396,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,1.89,0.6435933209283701,0.2163913765546192,-0.3263913765546195,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,1.89,0.6435933209283701,0.2163913765546192,-0.3263913765546195,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,1.89,0.6435933209283701,0.2163913765546192,-0.3263913765546195,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,1.89,0.6435933209283701,0.2163913765546192,-0.3263913765546195,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.84,1.98,0.6614473348214224,0.2170630960714172,-0.3296657229464163,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,2.0,0.6651135613950698,0.2171578173529778,-0.3302271227901396,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.83,0.6463797169584072,0.1828748820338852,-0.3528748820338852,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,2.0,0.6651135613950698,0.2171578173529778,-0.3302271227901396,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.82,1.98,0.6647674021849638,0.209876671976634,-0.3362394563262283,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.93,0.6578571610124496,0.2038786046527829,-0.3396643207540277,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.75,2.0,0.6788146259253515,0.187925595369365,-0.3576292518507029,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.95,0.6599914273001116,0.2077843119592042,-0.3369832832352176,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,2.0,0.6651135613950698,0.2171578173529778,-0.3302271227901396,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.91,0.6556715873460103,0.1998790048431988,-0.3423327318308796,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.83,1.95,0.6599914273001116,0.2077843119592042,-0.3369832832352176,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.91,1.91,0.6427013622181933,0.2275596018367491,-0.3175596018367492,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,2.1,0.6649751639077655,0.2568030597856767,-0.2964478442063074,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,2.1,0.6649751639077655,0.2568030597856767,-0.2964478442063074,Maximilian Marterer
Borna Gojo,Maximilian Marterer,1.89,2.1,0.6649751639077655,0.2568030597856767,-0.2964478442063074,Maximilian Marterer
Constant Lestienne,Liam Broady,2.3,1.6,0.5460972529117919,0.2560236816971213,-0.2737556046588669,Liam Broady
Constant Lestienne,Liam Broady,2.33,1.61,0.5443631842589536,0.2683662193233618,-0.2664247266569152,Liam Broady
Constant Lestienne,Liam Broady,2.36,1.59,0.5375249666792143,0.2685589213629458,-0.2646646970199507,Liam Broady
Constant Lestienne,Liam Broady,2.3,1.65,0.5544726564514934,0.2752871098384346,-0.264879883144964,Liam Broady
Constant Lestienne,Liam Broady,2.28,1.61,0.5501661408436548,0.2543788011235328,-0.2757674867582841,Liam Broady
Constant Lestienne,Liam Broady,2.38,1.66,0.5470888451731324,0.302071451512055,-0.2481674829873997,Liam Broady
Constant Lestienne,Liam Broady,2.25,1.62,0.5554573834029712,0.2497791126566853,-0.2798409611128133,Liam Broady
Constant Lestienne,Liam Broady,2.28,1.61,0.5501661408436548,0.2543788011235328,-0.2757674867582841,Liam Broady
Constant Lestienne,Liam Broady,2.25,1.61,0.5537649488270779,0.2459711348609254,-0.2815615676115954,Liam Broady
Constant Lestienne,Liam Broady,2.25,1.61,0.5537649488270779,0.2459711348609254,-0.2815615676115954,Liam Broady
Constant Lestienne,Liam Broady,2.32,1.61,0.545504767480295,0.2655710605542842,-0.2682626756432749,Liam Broady
Constant Lestienne,Liam Broady,2.32,1.61,0.545504767480295,0.2655710605542842,-0.2682626756432749,Liam Broady
Constant Lestienne,Liam Broady,2.25,1.57,0.5467668396506951,0.230225389214064,-0.2884239382515912,Liam Broady
Constant Lestienne,Liam Broady,2.32,1.61,0.545504767480295,0.2655710605542842,-0.2682626756432749,Liam Broady
Constant Lestienne,Liam Broady,2.32,1.61,0.545504767480295,0.2655710605542842,-0.2682626756432749,Liam Broady
Constant Lestienne,Liam Broady,2.25,1.62,0.5554573834029712,0.2497791126566853,-0.2798409611128133,Liam Broady
Constant Lestienne,Liam Broady,2.38,1.63,0.5421750971848267,0.2903767312998875,-0.2537454084112676,Liam Broady
Constant Lestienne,Liam Broady,2.25,1.67,0.5635968104736319,0.2680928235656716,-0.2712066734909653,Liam Broady
Constant Lestienne,Liam Broady,2.3,1.62,0.5495128784630857,0.263879620465097,-0.2702108631101988,Liam Broady
Constant Lestienne,Liam Broady,2.38,1.63,0.5421750971848267,0.2903767312998875,-0.2537454084112676,Liam Broady
Constant Lestienne,Liam Broady,2.25,1.62,0.5554573834029712,0.2497791126566853,-0.2798409611128133,Liam Broady
Constant Lestienne,Liam Broady,2.3,1.63,0.5511875736358939,0.2677314193625557,-0.268435745026507,Liam Broady
Constant Lestienne,Liam Broady,2.25,1.65,0.5604040701045758,0.2609091577352955,-0.2746667156725502,Liam Broady
Constant Lestienne,Liam Broady,2.34,1.62,0.5449304528617102,0.2751372596964017,-0.2627873336359704,Liam Broady
Constant Lestienne,Liam Broady,2.25,1.62,0.5554573834029712,0.2497791126566853,-0.2798409611128133,Liam Broady
