snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,winner_name,won
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.0,1.8,0.5,0.5555555555555556,Betfair Sportsbook,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.0,1.8,0.5,0.5555555555555556,Paddy Power,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.0,1.8,0.5,0.5555555555555556,Bet Victor,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.04,1.78,0.4901960784313725,0.5617977528089888,1xBet,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.0,1.8,0.5,0.5555555555555556,BetMGM,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.14,1.85,0.4672897196261682,0.5405405405405405,Matchbook,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.14,1.85,0.4672897196261682,0.5405405405405405,Betfair,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.14,1.85,0.4672897196261682,0.5405405405405405,Betfair,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.14,1.85,0.4672897196261682,0.5405405405405405,Betfair,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.0,1.75,0.5,0.5714285714285714,FOX Bet,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Marton Fucsovics,Tallon Griekspoor,Marton Fucsovics,Tallon Griekspoor,2.0,1.8,0.5,0.5555555555555556,William Hill,Marton Fucsovics,True,False,Marton Fucsovics,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Unibet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.96,1.82,0.5102040816326531,0.5494505494505494,BlueBet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Ladbrokes,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.02,1.77,0.495049504950495,0.5649717514124294,TopSport,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.09,1.83,0.4784688995215311,0.5464480874316939,Pinnacle,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.05,1.77,0.4878048780487805,0.5649717514124294,TAB,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Coral,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.04,1.79,0.4901960784313725,0.5586592178770949,Betr,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Unibet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Neds,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.95,1.76,0.5128205128205129,0.5681818181818182,Mr Green,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.05,1.77,0.4878048780487805,0.5649717514124294,Virgin Bet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Nordic Bet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Barstool Sportsbook,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.95,1.83,0.5128205128205129,0.5464480874316939,888sport,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Ladbrokes,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,TwinSpires,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.95,1.83,0.5128205128205129,0.5464480874316939,MyBookie.ag,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.75,0.5,0.5714285714285714,FOX Bet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Betway,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.05,1.77,0.4878048780487805,0.5649717514124294,LiveScore Bet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Casumo,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.1,1.9,0.4761904761904761,0.5263157894736842,Matchbook,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.95,1.83,0.5128205128205129,0.5464480874316939,Betclic,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Unibet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Betsson,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.91,1.83,0.5235602094240838,0.5464480874316939,Paddy Power,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.83,0.5,0.5464480874316939,PointsBet (AU),Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.1,1.77,0.4761904761904761,0.5649717514124294,DraftKings,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,Unibet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.93,1.74,0.5181347150259068,0.5747126436781609,LeoVegas,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.91,1.83,0.5235602094240838,0.5464480874316939,Betfair Sportsbook,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.8,0.5,0.5555555555555556,BetRivers,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.95,1.85,0.5128205128205129,0.5405405405405405,SportsBet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.98,1.83,0.5050505050505051,0.5464480874316939,Marathon Bet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.95,1.85,0.5128205128205129,0.5405405405405405,William Hill,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.91,1.83,0.5235602094240838,0.5464480874316939,William Hill (US),Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.98,1.83,0.5050505050505051,0.5464480874316939,1xBet,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.0,1.77,0.5,0.5649717514124294,BetMGM,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.06,1.79,0.4854368932038835,0.5586592178770949,BetOnline.ag,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.06,1.79,0.4854368932038835,0.5586592178770949,LowVig.ag,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,1.95,1.85,0.5128205128205129,0.5405405405405405,Bet Victor,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.1,1.9,0.4761904761904761,0.5263157894736842,Betfair,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.1,1.9,0.4761904761904761,0.5263157894736842,Betfair,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.1,1.9,0.4761904761904761,0.5263157894736842,Betfair,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Gregoire Barrere,Lloyd Harris,Gregoire Barrere,Lloyd Harris,2.05,1.8,0.4878048780487805,0.5555555555555556,BetUS,Gregoire Barrere,True,False,Gregoire Barrere,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,13.0,0.9615384615384616,0.0769230769230769,Unibet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.05,12.0,0.9523809523809524,0.0833333333333333,Ladbrokes,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.05,12.0,0.9523809523809524,0.0833333333333333,Coral,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.05,12.0,0.9523809523809524,0.0833333333333333,Ladbrokes,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,12.0,0.9803921568627452,0.0833333333333333,MyBookie.ag,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.05,12.0,0.9523809523809524,0.0833333333333333,Neds,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,13.0,0.9615384615384616,0.0769230769230769,Barstool Sportsbook,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,13.0,0.9615384615384616,0.0769230769230769,BetRivers,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,12.0,0.9803921568627452,0.0833333333333333,Betclic,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.03,11.5,0.970873786407767,0.0869565217391304,Mr Green,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,13.0,0.9615384615384616,0.0769230769230769,Casumo,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,12.0,0.9803921568627452,0.0833333333333333,TAB,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,10.5,0.9615384615384616,0.0952380952380952,BetMGM,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.03,15.0,0.970873786407767,0.0666666666666666,PointsBet (AU),Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,14.0,0.9803921568627452,0.0714285714285714,DraftKings,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,14.0,0.9803921568627452,0.0714285714285714,Virgin Bet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.01,16.5,0.99009900990099,0.0606060606060606,Marathon Bet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,13.0,0.9615384615384616,0.0769230769230769,Unibet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,13.0,0.9615384615384616,0.0769230769230769,Unibet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,13.0,0.9615384615384616,0.0769230769230769,Unibet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,13.0,0.9615384615384616,0.0769230769230769,TwinSpires,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.01,18.0,0.99009900990099,0.0555555555555555,1xBet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,14.0,0.9803921568627452,0.0714285714285714,LiveScore Bet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,13.0,0.9803921568627452,0.0769230769230769,Betway,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,11.0,0.9803921568627452,0.0909090909090909,LeoVegas,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.03,13.0,0.970873786407767,0.0769230769230769,BetOnline.ag,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.03,13.0,0.970873786407767,0.0769230769230769,LowVig.ag,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.0,16.0,1.0,0.0625,TopSport,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,10.5,0.9803921568627452,0.0952380952380952,888sport,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.05,16.28,0.9523809523809524,0.0614250614250614,Pinnacle,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,13.0,0.9803921568627452,0.0769230769230769,SportsBet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,15.0,0.9615384615384616,0.0666666666666666,Nordic Bet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,15.0,0.9615384615384616,0.0666666666666666,Betsson,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.01,14.0,0.99009900990099,0.0714285714285714,BlueBet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,13.0,0.9803921568627452,0.0769230769230769,William Hill (US),Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.03,12.0,0.970873786407767,0.0833333333333333,Betfair Sportsbook,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.03,18.0,0.970873786407767,0.0555555555555555,Paddy Power,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.03,16.0,0.970873786407767,0.0625,Betr,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.03,13.0,0.970873786407767,0.0769230769230769,Bet Victor,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,21.0,0.9615384615384616,0.0476190476190476,Betfair,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,21.0,0.9615384615384616,0.0476190476190476,Betfair,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,21.0,0.9615384615384616,0.0476190476190476,Betfair,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.04,21.0,0.9615384615384616,0.0476190476190476,Matchbook,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.02,13.0,0.9803921568627452,0.0769230769230769,FOX Bet,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Alex De Minaur,Kimmer Coppejans,Alex De Minaur,Kimmer Coppejans,1.03,12.0,0.970873786407767,0.0833333333333333,William Hill,Alex De Minaur,True,False,Alex De Minaur,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,18.0,0.99009900990099,0.0555555555555555,Unibet,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.02,23.0,0.9803921568627452,0.0434782608695652,Ladbrokes,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,18.0,0.99009900990099,0.0555555555555555,Casumo,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,14.5,0.99009900990099,0.0689655172413793,MyBookie.ag,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.02,23.0,0.9803921568627452,0.0434782608695652,Coral,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.02,23.0,0.9803921568627452,0.0434782608695652,Neds,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.02,23.0,0.9803921568627452,0.0434782608695652,Ladbrokes,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,18.0,0.99009900990099,0.0555555555555555,Barstool Sportsbook,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,20.0,0.99009900990099,0.05,BetRivers,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,15.0,0.99009900990099,0.0666666666666666,Betclic,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.03,17.0,0.970873786407767,0.0588235294117647,TAB,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,18.0,0.99009900990099,0.0555555555555555,BetMGM,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,19.0,0.99009900990099,0.0526315789473684,PointsBet (AU),Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,27.0,0.99009900990099,0.037037037037037,Betr,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.0,19.0,1.0,0.0526315789473684,Virgin Bet,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,16.0,0.99009900990099,0.0625,Marathon Bet,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,18.0,0.99009900990099,0.0555555555555555,Unibet,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,18.0,0.99009900990099,0.0555555555555555,Unibet,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,18.0,0.99009900990099,0.0555555555555555,Unibet,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,18.0,0.99009900990099,0.0555555555555555,TwinSpires,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,17.0,0.99009900990099,0.0588235294117647,1xBet,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.0,19.0,1.0,0.0526315789473684,LiveScore Bet,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.01,19.0,0.99009900990099,0.0526315789473684,Betway,Carlos Alcaraz,True,False,Carlos Alcaraz,1
2023-07-04,2023-07-03,Carlos Alcaraz,Jeremy Chardy,Carlos Alcaraz,Jeremy Chardy,1.02,17.0,0.9803921568627452,0.0588235294117647,BetOnline.ag,Carlos Alcaraz,True,False,Carlos Alcaraz,1
