market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff
1.223878906,Manuel Guinard,Kyrian Jacquet,2.02,1.91,15ac5c5af9,,,,,8427047,17980099,0.49504950495049505,0.5235602094240838,0.0186097143745787,-0.02851070447358872
1.22387891,Harold Mayot,Filip Misolic,1.01,2.36,ea81800486,,,,,17806086,25989805,0.9900990099009901,0.42372881355932207,0.4138278234603121,0.5663701963416681
1.223878914,Geoffrey Blancaneaux,Maxime Cressy,1000.0,1.49,a75004b975,,,,,9196749,11510005,0.001,0.6711409395973155,-0.32785906040268453,-0.6701409395973155
1.223879051,Hunter/Siniakova,Krejcikova/Siegemund,1.15,7.6,24cbec5d7f,,,,,51395753,64689930,0.8695652173913044,0.13157894736842105,0.0011441647597254523,0.7379862700228834
1.223879055,Hsieh/Mertens,Schuurs/Stefani,1.37,3.75,0502b014fb,,,,,39345701,64928033,0.7299270072992701,0.26666666666666666,-0.003406326034063323,0.4632603406326034
1.223880237,Daniil Medvedev,Hubert Hurkacz,1.01,1000.0,b0c446015e,Daniil Medvedev,Daniil Medvedev,Hubert Hurkacz,2024-01-15,19924831,19924838,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.223886229,Durasovic/Virtanen,Kadhe/Nedunchezhi,2.32,1.76,a7c37af370,,,,,47776458,65211584,0.4310344827586207,0.5681818181818182,-0.0007836990595611049,-0.13714733542319751
1.223886634,Garcia/Mladenovic,Kichenok/Ostapenko,1.98,1.1,d6b1da0e08,,,,,10704359,20015061,0.5050505050505051,0.9090909090909091,0.41414141414141414,-0.404040404040404
1.223886656,Daniela Seguel,Berta Bonardi,1.21,6.2,5a65219931,,,,,8476179,9627630,0.8264462809917356,0.16129032258064516,-0.01226339642761931,0.6651559584110904
1.223887159,Alexander Zverev,Carlos Alcaraz,4.6,11.0,d8bb585b84,Alexander Zverev,Alexander Zverev,Carlos Alcaraz,2024-01-15,19924823,25215583,0.2173913043478261,0.09090909090909091,-0.691699604743083,0.1264822134387352
1.223887347,Whitney Osuigwe,Kayla Cross,34.0,1.01,8d7ca207b3,,,,,11313166,40480512,0.029411764705882353,0.9900990099009901,0.01951077460687234,-0.9606872451951077
1.223887348,Adriana Reami,Tiphanie Lemaitre,2.52,1.66,a256d9b2f2,,,,,19446969,61464615,0.3968253968253968,0.6024096385542169,-0.0007649646203862215,-0.20558424172882012
1.223887369,Gonzalez/Molteni,Bopanna/Ebden,9.2,1.36,81cb9d2121,,,,,8462579,51596955,0.10869565217391305,0.7352941176470588,-0.15601023017902815,-0.6265984654731457
1.223896014,"Anna Kalinskaya
","Qinwen Zheng
",1000.0,1.55,624a0038e8,,,,,9634088,13363003,0.001,0.6451612903225806,-0.35383870967741937,-0.6441612903225806
1.223901343,Adrian Andreev,Guy Den Ouden,1.89,2.04,1bb5c5d3f9,,,,,10460263,36157022,0.5291005291005292,0.49019607843137253,0.019296607531901655,0.038904450669156654
1.223901347,Henri Squire,Leandro Riedi,4.0,1.3,c96cea5207,,,,,10460261,28081306,0.25,0.7692307692307692,0.019230769230769162,-0.5192307692307692
1.223901351,Mikhail Kukushkin,Maks Kasnikowski,21.0,1.01,79ec0449f4,,,,,2609424,35635702,0.047619047619047616,0.9900990099009901,0.03771805752003776,-0.9424799622819424
1.223901412,Rudolf Molleker,Raphael Collignon,2.42,1.64,753b233bdd,,,,,10508984,36157024,0.4132231404958678,0.6097560975609756,0.022979238056843432,-0.19653295706510782
1.223901533,Marc-Andrea Huesler,Jurij Rodionov,1.01,2.68,1bbbbbaef8,,,,,9631939,10555106,0.9900990099009901,0.3731343283582089,0.363233338259199,0.6169646815427812
1.223901548,Borna Coric,Felipe Meligeni Alves,1.33,4.3,f3bceb8f6e,,,,,7446579,42830226,0.7518796992481203,0.23255813953488372,-0.015562161216996051,0.5193215597132366
1.223901552,Jan Choinski,Antoine Escoffier,1.88,2.18,4804423459,,,,,8679715,9454286,0.5319148936170213,0.4587155963302752,-0.009369510052703589,0.07319929728674607
1.223901574,Marius Copil,Altug Celikbilek,1.53,2.9,cc40402ded,,,,,4195870,8842202,0.6535947712418301,0.3448275862068966,-0.0015776425512733505,0.3087671850349335
1.223904983,Marco Cecchinato,Cristian Garin,4.1,1.33,0dc6d36ee4,,,,,6374165,23814703,0.24390243902439027,0.7518796992481203,-0.0042178617274895025,-0.50797726022373
1.223904987,Alessandro Giannessi,Juan Manuel Cerundolo,1000.0,1.42,43739301ce,,,,,5829494,12686963,0.001,0.7042253521126761,-0.2947746478873239,-0.7032253521126761
1.223904999,Elias Ymer,Gabriel Diallo,3.5,1.4,51211223a7,,,,,7414305,24966308,0.2857142857142857,0.7142857142857143,0.0,-0.4285714285714286
1.223905418,Camilo Ugo Carabelli,Mariano Navone,2.08,1.94,f597715192,,,,,9635538,21809027,0.4807692307692307,0.5154639175257733,-0.0037668517049960215,-0.034694686756542525
1.223909699,Clark/Debru,Handel/Whiting,1.72,2.38,599d1784f6,,,,,62249436,65230037,0.5813953488372093,0.42016806722689076,0.0015634160641000427,0.16122728161031857
1.223911147,Felix Gill,M A Dellien Velasco,2.02,1.98,4c5d9e516b,,,,,20832477,65177945,0.49504950495049505,0.5050505050505051,0.00010001000100023916,-0.010001000100010038
1.223914064,Sabanov/Sabanov,Beaupain/Loge,1.01,350.0,c6debaaa56,,,,,10107989,65230649,0.9900990099009901,0.002857142857142857,-0.007043847241867018,0.9872418670438472
1.223914146,Kichenok/Ostapenko,Dabrowski/Routliffe,1.96,21.0,6e76efff4f,,,,,20015061,59071231,0.5102040816326531,0.047619047619047616,-0.44217687074829937,0.46258503401360546
1.223914156,Matuszewski/Walkow,Paris/Tsitsipas,1.61,2.66,9936581598,,,,,65230682,65230683,0.6211180124223602,0.37593984962406013,-0.002942137953579671,0.24517816279830007
1.223914759,Maria Victoria Marchesini,Michela Castro Zunino,1.36,3.85,f9d44b86da,,,,,63168803,65205642,0.7352941176470588,0.2597402597402597,-0.0049656226126815195,0.47555385790679905
1.223915086,Michael Geerts,Alibek Kachmazov,2.42,1.69,1dfc9914ff,,,,,8874195,20357631,0.4132231404958678,0.591715976331361,0.004939116827228807,-0.1784928358354932
1.223915285,Arjun Kadhe,Moez Echargui,3.3,1.37,1392fbf3ba,,,,,8924620,10033628,0.30303030303030304,0.7299270072992701,0.03295731032957305,-0.42689670426896703
1.223915289,Lucas Poullain,Samuel Vincent Ruggeri,2.24,1.73,ead5970e45,,,,,8284524,25337482,0.4464285714285714,0.5780346820809249,0.024463253509496408,-0.1316061106523535
1.223918033,Coco Gauff,Aryna Sabalenka,30.0,1.03,9a3d62a2c5,,,,,27552403,64563186,0.03333333333333333,0.970873786407767,0.00420711974110044,-0.9375404530744337
1.223918981,Dalila Jakupovic,Naiktha Bains,1.22,1.83,45fa9e4d12,,,,,5690805,8183101,0.819672131147541,0.5464480874316939,0.36612021857923494,0.2732240437158471
1.223922799,Novak Djokovic,Jannik Sinner,1000.0,1.01,ffd359cf4a,Jannik Sinner,Jannik Sinner,Novak Djokovic,2024-01-15,2249229,10372253,0.001,0.9900990099009901,-0.008900990099009909,-0.9890990099009901
1.223924938,Calvin Hemery,Duje Ajdukovic,2.06,1.93,5cbd1b01cb,,,,,7287667,12819814,0.4854368932038835,0.5181347150259068,0.003571608229790302,-0.0326978218220233
1.22393245,Adil Kalyanpur,Abhinav Sanjeev Shanmugam,2.3,1.76,0007da72cd,,,,,10827717,21688049,0.4347826086956522,0.5681818181818182,0.0029644268774704496,-0.13339920948616601
1.223932451,Adam Heinonen,Edison Ambarzumjan,1.17,6.8,adfdaf8f46,,,,,19063974,40820478,0.8547008547008548,0.14705882352941177,0.0017596782302664593,0.707642031171443
1.223934363,Daria Lodikova,Justina Gonzalez Daniele,2.5,1.02,832ffd9914,,,,,9627974,63168802,0.4,0.9803921568627451,0.3803921568627451,-0.580392156862745
1.223935012,Mathias Bourgue,Gijs Brouwer,2.12,1.86,68af5966d8,,,,,7066925,9629296,0.4716981132075471,0.5376344086021505,0.00933252180969757,-0.06593629539460338
1.223935016,Aziz Dougaz,Samuel Vincent Ruggeri,2.78,1.58,9be288178c,,,,,9632269,25337482,0.3597122302158274,0.6329113924050632,-0.0073763773791093445,-0.27319916218923584
1.22393524,Emilien Voisin,Ricardas Berankis,2.94,1.52,0735a99e22,,,,,19063920,19924827,0.3401360544217687,0.6578947368421053,-0.001969208736126049,-0.3177586824203366
1.223935244,Tristan Lamasine,Moez Echargui,1.59,2.7,3ff926cb2b,,,,,8428332,10033628,0.6289308176100629,0.37037037037037035,-0.0006988120195667857,0.2585604472396925
1.223936166,Benjamin Bonzi,Adrian Andreev,1.51,2.96,53dd358e23,,,,,9632014,10460263,0.6622516556291391,0.33783783783783783,8.949346697706417e-05,0.3244138177913013
1.22393617,Benoit Paire,Leandro Riedi,4.8,1.26,5a40693d03,,,,,3911345,28081306,0.20833333333333334,0.7936507936507936,0.001984126984126977,-0.5853174603174602
1.223936183,Denis Yevseyev,Gauthier Onclin,2.2,1.75,96de3b7c03,,,,,8304957,11878711,0.45454545454545453,0.5714285714285714,0.025974025974025983,-0.11688311688311687
1.223946569,Bopanna/Ebden,Machac/Zhang,1.11,9.2,0da89e2967,,,,,51596955,64929530,0.9009009009009008,0.10869565217391305,0.009596553074813885,0.7922052487269877
1.223947091,Bolelli/Vavassori,Hanfmann/Koepfer,1.01,1000.0,76aee12689,,,,,38394420,39269027,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.223947172,Camilo Ugo Carabelli,Murkel Dellien Velasco,1.38,3.75,9fbe077ed4,,,,,9635538,64778608,0.7246376811594204,0.26666666666666666,-0.008695652173912993,0.45797101449275374
1.223947176,Marco Cecchinato,Santiago Rodriguez Taverna,1.72,2.36,f2436c87ab,,,,,6374165,46056201,0.5813953488372093,0.42372881355932207,0.005124162396531462,0.15766653527788727
1.223947196,Ana Sofia Sanchez,Nicole Fossa Huergo,2.14,1.87,4c546b1273,,,,,7082838,9628070,0.4672897196261682,0.53475935828877,0.0020490779149382465,-0.06746963866260175
1.223947203,Julieta Estable,Julia Konishi Camargo Silva,1.59,2.68,eaa7518d5c,,,,,9629946,63375246,0.6289308176100629,0.3731343283582089,0.0020651459682716755,0.25579648925185394
1.223947204,Carolina Alves,Jessica Bertoldo,1.44,3.25,4437fac1ea,,,,,9003509,10897170,0.6944444444444444,0.3076923076923077,0.002136752136752129,0.3867521367521367
1.223947206,Leopold Zima,John Echeverria,1.81,2.24,08ee0ff38e,,,,,11772999,19446888,0.5524861878453039,0.4464285714285714,-0.0010852407261247032,0.1060576164167325
1.223947255,Allie Kiick,Maria Kozyreva,1.22,6.0,b1e9c34152,,,,,7137472,10578525,0.819672131147541,0.16666666666666666,-0.013661202185792365,0.6530054644808744
1.223947299,Bor Artnak,James Kent Trotter,2.48,1.64,be51876043,,,,,40249820,47651569,0.40322580645161293,0.6097560975609756,0.012981904012588474,-0.20653029110936266
1.223947307,Matias Soto,Tim Handel,2.0,2.08,c7e70825d3,,,,,12271448,25449720,0.5,0.4807692307692307,-0.019230769230769273,0.019230769230769273
1.223947311,Federico Gaio,Andre Ilagan,2.26,1.8,89cb38fcd9,,,,,8284479,12413900,0.4424778761061947,0.5555555555555556,-0.001966568338249708,-0.11307767944936087
1.223947315,Matija Pecotic,Bruno Kuzuhara,3.05,1.49,f46b28ecac,,,,,8713732,38183232,0.3278688524590164,0.6711409395973155,-0.0009902079436681088,-0.34327208713829904
1.223947325,Otto Virtanen,Kyrian Jacquet,1.64,280.0,e3268910dc,,,,,11694730,17980099,0.6097560975609756,0.0035714285714285713,-0.38667247386759585,0.606184668989547
1.223949898,Dominik Palan,Sasikumar Mukund,1.56,1.98,9b54ded88e,,,,,19931598,25215658,0.641025641025641,0.5050505050505051,0.14607614607614616,0.13597513597513589
1.22395035,Alice Robbe,Carson Branstine,2.0,2.0,342d29d597,,,,,10349163,10349601,0.5,0.5,0.0,0.0
1.223951735,Harold Mayot,Gabriel Diallo,2.04,1.56,25605e35ef,,,,,17806086,24966308,0.49019607843137253,0.641025641025641,0.13122171945701355,-0.15082956259426844
1.223952563,Hsieh/Mertens,Hunter/Siniakova,1.54,2.84,a513563845,,,,,39345701,51395753,0.6493506493506493,0.35211267605633806,0.001463325406987348,0.2972379732943113
1.223952568,Skupski/Krawczyk,Hsieh/Zielinski,3.05,1.5,30cb16b08a,,,,,40067008,65093688,0.3278688524590164,0.6666666666666666,-0.005464480874316946,-0.3387978142076502
1.223953369,Juan Manuel Cerundolo,Nikolas Sanchez Izquierdo,1.51,2.96,1ad82d1d46,,,,,12686963,25060922,0.6622516556291391,0.33783783783783783,8.949346697706417e-05,0.3244138177913013
1.223954865,Sebastian Fanselow,Trevor Svajda,1.62,2.58,6650dc7cf8,,,,,9623671,45923382,0.6172839506172839,0.38759689922480617,0.004880849842090029,0.22968705139247775
1.22395487,Yshai Oliel,Blaise Bicknell,2.42,1.7,d217178a6a,,,,,9635518,25081703,0.4132231404958678,0.5882352941176471,0.001458434613514914,-0.1750121536217793
1.223957434,Dayana Yastremska,Qinwen Zheng,85.0,1.01,57377640b0,,,,,9634670,18848380,0.011764705882352941,0.9900990099009901,0.0018637157833429896,-0.9783343040186372
1.223963421,Alexander Zverev,Daniil Medvedev,22.0,1.73,f230400bec,Daniil Medvedev,Daniil Medvedev,Alexander Zverev,2024-01-15,19924823,19924831,0.045454545454545456,0.5780346820809249,-0.3765107724645297,-0.5325801366263795
1.223963617,Bernard Tomic,Abhinav Sanjeev Shanmugam,1.08,13.5,c24e3ecb4e,,,,,3588868,21688049,0.9259259259259258,0.07407407407407407,-1.1102230246251565e-16,0.8518518518518517
1.223963717,Henri Squire,Alexander Blockx,2.42,1.71,6f4c4949da,,,,,10460261,46273968,0.4132231404958678,0.5847953216374269,-0.0019815378667054073,-0.1715721811415591
1.223967586,Veronika Erjavec,Miriam Bianca Bulgaru,1.62,2.6,7dec6fe018,,,,,15134048,65253384,0.6172839506172839,0.3846153846153846,0.0018993352326686086,0.23266856600189934
1.22396759,Rebecca Peterson,Jessica Bouzas Maneiro,1.4,3.5,22232a907c,,,,,7430598,18848405,0.7142857142857143,0.2857142857142857,0.0,0.4285714285714286
1.223967792,Kirill Kivattsev,Leopold Zima,1.53,2.9,29bf2a9b79,,,,,9635524,11772999,0.6535947712418301,0.3448275862068966,-0.0015776425512733505,0.3087671850349335
1.22396781,Dimitar Kuzmanov,Arthur Rinderknech,4.4,1.3,852a58f698,,,,,8443097,9953233,0.22727272727272727,0.7692307692307692,-0.0034965034965035446,-0.5419580419580419
1.223967819,Aziz Dougaz,Duje Ajdukovic,2.44,1.7,5fcf7d6e38,,,,,9632269,12819814,0.4098360655737705,0.5882352941176471,-0.0019286403085824189,-0.17839922854387658
1.223967823,Pierre-Hugues Herbert,Tristan Lamasine,1.49,3.05,7cf9f51670,,,,,8266399,8428332,0.6711409395973155,0.3278688524590164,-0.0009902079436681088,0.34327208713829904
1.223967829,Facundo Bagnis,Thiago Monteiro,2.6,1.62,54fb365325,,,,,4520808,8326656,0.3846153846153846,0.6172839506172839,0.0018993352326686086,-0.23266856600189934
1.223967833,Renzo Olivo,Roman Andres Burruchaga,2.2,1.83,a0d5287b7a,,,,,4822931,19249207,0.45454545454545453,0.5464480874316939,0.0009935419771485154,-0.0919026328862394
1.223967837,David Goffin,Abdullah Shelbayh,1.36,3.8,f5e243bcfb,,,,,19924835,53128067,0.7352941176470588,0.2631578947368421,-0.001547987616099089,0.4721362229102167
1.223967843,Jan Choinski,Adrian Andreev,2.22,1.84,6fbdbbdb5c,,,,,8679715,10460263,0.4504504504504504,0.5434782608695652,-0.00607128867998441,-0.09302781041911479
1.223967847,Brandon Nakashima,Raphael Collignon,1.3,4.4,a27f0289dd,,,,,17806048,36157024,0.7692307692307692,0.22727272727272727,-0.0034965034965035446,0.5419580419580419
1.223968044,Borna Coric,Kamil Majchrzak,1.01,150.0,764e8452e1,,,,,7446579,8698678,0.9900990099009901,0.006666666666666667,-0.0032343234323432,0.9834323432343234
1.22398067,Emma Lene,Sarah Iliev,1.77,2.28,d7ea11d6c0,,,,,10350281,56153130,0.5649717514124294,0.4385964912280702,0.003568242640499708,0.12637526018435918
1.223980679,Vivian Wolff,Hailey Baptiste,50.0,1.01,32006c6965,,,,,10116441,12737427,0.02,0.9900990099009901,0.010099009900990108,-0.9700990099009901
1.22398068,Marie Benoit,Maria Carle,1.67,2.8,5e77c2d80a,,,,,9630240,9630728,0.5988023952095809,0.35714285714285715,-0.0440547476475619,0.24165953806672374
1.223980681,Clervie Ngounoue,Sayaka Ishii,1.05,8.0,d85f0a547b,,,,,40673088,48534143,0.9523809523809523,0.125,0.07738095238095233,0.8273809523809523
1.223983142,Mitchell Krueger,Bor Artnak,1.34,3.95,856f31c3bf,,,,,19924836,40249820,0.7462686567164178,0.2531645569620253,-0.0005667863215568225,0.49310409975439257
1.223983146,Brandon Holt,Bruno Kuzuhara,1.2,5.4,8942bcbb86,,,,,10410230,38183232,0.8333333333333334,0.18518518518518517,0.0185185185185186,0.6481481481481481
1.22398315,Thai-Son Kwiatkowski,Paul Jubb,1.01,1000.0,476db7c262,,,,,8258569,12085604,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.223983154,Andre Ilagan,Tim Handel,1.54,2.86,feceeb1691,,,,,12413900,25449720,0.6493506493506493,0.3496503496503497,-0.0009990009990009652,0.29970029970029965
1.22398316,Gauthier Onclin,Leandro Riedi,3.3,1.44,b78077b1a6,,,,,11878711,28081306,0.30303030303030304,0.6944444444444444,-0.002525252525252597,-0.3914141414141414
1.223983164,Marius Copil,Henri Squire,1.61,2.7,f7c52ffd43,,,,,4195870,10460261,0.6211180124223602,0.37037037037037035,-0.00851161720726945,0.25074764205198985
1.223983212,Vit Kopriva,Matteo Martineau,1.62,2.58,310cd169c4,,,,,9543224,9712888,0.6172839506172839,0.38759689922480617,0.004880849842090029,0.22968705139247775
1.223983216,Mathias Bourgue,Billy Harris,2.22,1.81,4314facc04,,,,,7066925,9632777,0.4504504504504504,0.5524861878453039,0.0029366382957543014,-0.1020357373948535
1.223984158,Thiago Agustin Tirante,Murkel Alejandro Dellien,1.51,2.56,d7e81f594e,,,,,11233238,65293711,0.6622516556291391,0.390625,0.052876655629139124,0.2716266556291391
1.22398586,Oradini/Soto,Handel/Whiting,1.43,2.7,8e9354b395,,,,,65213965,65230037,0.6993006993006994,0.37037037037037035,0.06967106967106984,0.32893032893032903
1.223986409,Verena Meliss,Solana Sierra,1.66,2.5,3d2b5655a8,,,,,9304762,20954981,0.6024096385542169,0.4,0.002409638554216942,0.2024096385542169
1.223986411,Arias/Zeballos,Schnaitter/Wallner,1.74,2.36,04ce35d80f,,,,,17285300,49200614,0.5747126436781609,0.42372881355932207,-0.0015585427625171011,0.1509838301188388
1.223992548,Qinwen Zheng,Aryna Sabalenka,7.4,1.16,c1e794907b,,,,,18848380,64563186,0.13513513513513511,0.8620689655172414,-0.002795899347623476,-0.7269338303821063
1.223993498,Alexey Zakharov,Sasikumar Mukund,1.55,2.84,114508fd4d,,,,,14534274,25215658,0.6451612903225806,0.35211267605633806,-0.0027260336210812586,0.29304861426624257
1.224001644,Maxime Cressy,Duje Ajdukovic,1.5,2.84,803b3573be,,,,,11510005,12819814,0.6666666666666666,0.35211267605633806,0.018779342723004744,0.31455399061032857
1.224001648,Pierre-Hugues Herbert,Arthur Rinderknech,1.01,1000.0,2abf3d4395,,,,,8266399,9953233,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.224001652,Damir Dzumhur,Henri Squire,1.68,2.5,83d71bade4,,,,,7414058,10460261,0.5952380952380952,0.4,-0.004761904761904745,0.1952380952380952
1.224001656,Jan Choinski,Brandon Nakashima,120.0,1.01,22c6b5fff3,,,,,8679715,17806048,0.008333333333333333,0.9900990099009901,-0.001567656765676606,-0.9817656765676568
1.224002287,Carson Branstine,Rebecca Munk Mortensen,1.49,3.05,6e5db959ca,,,,,10349601,63173908,0.6711409395973155,0.3278688524590164,-0.0009902079436681088,0.34327208713829904
1.224002658,Anastasia Tikhonova,Tina Nadine Smith,1.58,2.7,e08c995aac,,,,,12337426,15294584,0.6329113924050632,0.37037037037037035,0.003281762775433572,0.2625410220346929
1.224003896,Bolelli/Vavassori,Bopanna/Ebden,1000.0,1.45,9d745cbc83,,,,,38394420,51596955,0.001,0.6896551724137931,-0.30934482758620685,-0.6886551724137931
1.224013001,Marina Bassols Ribera,Jessica Bouzas Maneiro,1.85,2.12,ffca5b41e7,,,,,10166446,18848405,0.5405405405405405,0.4716981132075471,0.012238653748087636,0.06884242733299334
1.224013183,Tatiana Pieri,Maria Kozyreva,2.58,1.63,fbb5841cb6,,,,,9286489,10578525,0.38759689922480617,0.6134969325153374,0.0010938317401436581,-0.22590003329053127
1.224013375,Thai-Son Kwiatkowski,Andre Ilagan,1.5,2.64,01519df1b5,,,,,8258569,12413900,0.6666666666666666,0.3787878787878788,0.045454545454545414,0.28787878787878785
1.2240134,Borna Coric,Abdullah Shelbayh,1.48,3.1,a221be3446,,,,,7446579,53128067,0.6756756756756757,0.3225806451612903,-0.0017436791630340842,0.35309503051438534
1.224013424,Marc-Andrea Huesler,Leandro Riedi,2.0,2.06,b1dcf34c20,,,,,9631939,28081306,0.5,0.4854368932038835,-0.014563106796116498,0.014563106796116498
1.224013436,Schnaitter/Wallner,Dellien Velasco/Gomez,1.33,3.25,53533924c5,,,,,49200614,65222909,0.7518796992481203,0.3076923076923077,0.05957200694042797,0.44418739155581255
1.224014325,Kichenok/Ostapenko,Hsieh/Mertens,70.0,1.02,ded2b908c7,,,,,20015061,39345701,0.014285714285714285,0.9803921568627451,-0.005322128851540708,-0.9661064425770308
1.224023812,Mai Hontama,Lulu Sun,2.06,1.99,3e5603f753,,,,,10350145,17311444,0.4854368932038835,0.5025125628140703,-0.012050543982046191,-0.017075669610186806
1.224023816,Chloe Paquet,Irina Maria Bara,1.59,2.72,ee1779357c,,,,,7216239,9628716,0.6289308176100629,0.3676470588235294,-0.0034221235664078087,0.2612837587865335
1.2240239,Valentini Grammatikopou,Panna Udvardy,110.0,1.57,32a495834e,,,,,9630231,11174011,0.00909090909090909,0.6369426751592356,-0.3539664157498553,-0.6278517660683266
1.22402391,Kimberly Birrell,Anastasia Zakharova,7.8,1.15,37294c75bc,,,,,8183109,13320579,0.12820512820512822,0.8695652173913044,-0.0022296544035673715,-0.7413600891861762
1.224024022,Olivia Gadecki,Taylah Preston,1.52,2.94,9bf5148798,,,,,11861440,28071385,0.6578947368421053,0.3401360544217687,-0.001969208736126049,0.3177586824203366
1.224024026,Katarzyna Kawa,Alina Korneeva,6.0,1.2,85634db4fa,,,,,7186321,59478282,0.16666666666666666,0.8333333333333334,0.0,-0.6666666666666667
1.22402991,Jannik Sinner,Daniil Medvedev,1.01,1000.0,a4bec3aa89,Jannik Sinner,Jannik Sinner,Daniil Medvedev,2024-01-15,10372253,19924831,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.224039328,Pierre-Hugues Herbert,Matteo Martineau,1.61,2.64,d0fb2401d5,,,,,8266399,9712888,0.6211180124223602,0.3787878787878788,-9.4108789761016e-05,0.24233013363448141
1.224053312,Gianluca Mager,Juan Manuel Cerundolo,3.7,1.23,9bfb2ebbe2,,,,,8284482,12686963,0.27027027027027023,0.8130081300813008,0.08327840035157097,-0.5427378598110306
1.224053535,Ana Sofia Sanchez,Solana Sierra,4.8,1.15,848269cb28,,,,,7082838,20954981,0.20833333333333334,0.8695652173913044,0.0778985507246377,-0.6612318840579711
1.224053536,Alice Rame,Ylena In-Albon,3.4,1.28,86525caf49,,,,,9630567,11204542,0.29411764705882354,0.78125,0.0753676470588236,-0.48713235294117646
1.224053537,Duje Ajdukovic,Harold Mayot,1.01,100.0,fb3501ab7c,,,,,12819814,17806086,0.9900990099009901,0.01,9.90099009900991e-05,0.9800990099009901
1.224054714,Damir Dzumhur,Borna Coric,1000.0,1.01,aed2858c54,,,,,7414058,7446579,0.001,0.9900990099009901,-0.008900990099009909,-0.9890990099009901
1.224056606,Andre Ilagan,Blaise Bicknell,2.16,1.86,2dd166797c,,,,,12413900,25081703,0.4629629629629629,0.5376344086021505,0.0005973715651133027,-0.0746714456391876
1.22405661,Arends/Verbeek,Huesler/Riedi,2.34,1.74,f515c78f0b,,,,,61227165,65291442,0.4273504273504274,0.5747126436781609,0.0020630710285882703,-0.1473622163277335
1.224058999,Tamira Paszek,Maria Mateas,1.01,15.0,628a321689,,,,,2263715,9635280,0.9900990099009901,0.06666666666666667,0.05676567656765674,0.9234323432343234
1.224061415,Anastasia Zakharova,Alina Korneeva,2.48,1.66,33fe245ede,,,,,13320579,59478282,0.40322580645161293,0.6024096385542169,0.005635445005829798,-0.19918383210260399
1.224061485,Marco Cecchinato,Gianluca Mager,2.0,2.0,cdc57254ee,,,,,6374165,8284482,0.5,0.5,0.0,0.0
1.224069764,Chloe Paquet,Panna Udvardy,1.03,36.0,0cb2a8b70a,,,,,7216239,11174011,0.970873786407767,0.027777777777777776,-0.0013484358144552067,0.9430960086299892
1.224069765,Arianne Hartono,Daria Saville,3.95,1.34,60b9567a6f,,,,,10348656,42231870,0.2531645569620253,0.7462686567164178,-0.0005667863215568225,-0.49310409975439257
1.224071225,Mai Hontama,Anastasia Tikhonova,1.57,50.0,3b05126c5e,,,,,10350145,12337426,0.6369426751592356,0.02,-0.34305732484076434,0.6169426751592356
1.224072637,Dalma Galfi,Himeno Sakatsume,1.03,2.48,4931242141,,,,,9304691,11772856,0.970873786407767,0.40322580645161293,0.37409959285938,0.567647979956154
1.224077113,Scott Jones,Thomas Braithwaite,1.75,2.44,318d07ecfe,,,,,12073062,28162332,0.5714285714285714,0.4098360655737705,-0.0187353629976581,0.1615925058548009
1.224077121,Pavle Marinkov,Luke Sorensen,1.16,4.1,a18beb7c86,,,,,40097238,40400820,0.8620689655172414,0.24390243902439027,0.10597140454163179,0.6181665264928512
1.224077125,Yuki Mochizuki,Seita Watanabe,1.48,3.1,6487a9f8c2,,,,,11352578,15854137,0.6756756756756757,0.3225806451612903,-0.0017436791630340842,0.35309503051438534
1.224077133,Corey Gaal,Jayden Court,2.4,1.7,8af3320f71,,,,,12154063,15842630,0.4166666666666667,0.5882352941176471,0.004901960784313708,-0.1715686274509804
1.224087487,Harriet Dart,Jule Niemeier,50.0,1.02,9b0d1d20fe,,,,,8595916,11173943,0.02,0.9803921568627451,0.0003921568627449634,-0.960392156862745
1.224087492,Anna-Lena Friedsam,Greet Minnen,1.1,15.0,e8f26c449d,,,,,7593369,10108736,0.9090909090909091,0.06666666666666667,-0.024242424242424288,0.8424242424242424
1.224087578,Tamara Korpatsch,Olga Danilovic,1.01,50.0,9b85075e06,,,,,9166525,10350258,0.9900990099009901,0.02,0.010099009900990108,0.9700990099009901
1.224087586,Lucrezia Stefanini,Alycia Parks,1.01,7.6,b0532c1087,,,,,9633869,11233227,0.9900990099009901,0.13157894736842105,0.12167795726941111,0.8585200625325691
1.224087713,Magdalena Frech,Ella Seidel,1.76,2.32,850a31486f,,,,,8444351,44932193,0.5681818181818182,0.4310344827586207,-0.0007836990595611049,0.13714733542319751
1.224087715,Jil Teichmann,Marina Bassols Ribera,1.69,1.01,a7ed0bc178,,,,,9247812,10166446,0.591715976331361,0.9900990099009901,0.581814986232351,-0.3983830335696291
1.224091249,Pierre-Hugues Herbert,Duje Ajdukovic,1.92,2.0,8564f9891a,,,,,8266399,12819814,0.5208333333333334,0.5,0.02083333333333348,0.02083333333333337
