market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff
1.211269975,Taylor Fritz,Sebastian Baez,1.16,7.6,Taylor Fritz,Taylor Fritz,Sebastian Baez,2023-03-06,10279360,11285506,0.8620689655172414,0.13157894736842105,-0.006352087114337546,0.7304900181488204
1.211271699,Stan Wawrinka,Holger Rune,1.01,50.0,Stan Wawrinka,Stan Wawrinka,Holger Rune,2023-03-06,19924832,39127965,0.9900990099009901,0.02,0.010099009900990108,0.9700990099009901
1.211272368,Tallon Griekspoor,Carlos Alcaraz,8.4,1.01,Carlos Alcaraz,Carlos Alcaraz,Tallon Griekspoor,2023-03-06,9198585,25215583,0.11904761904761904,0.9900990099009901,0.10914662894860916,-0.871051390853371
1.211316177,Alejandro Davidovich Fokina,Cristian Garin,1.6,2.68,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,Cristian Garin,2023-03-06,9953368,23814703,0.625,0.3731343283582089,-0.001865671641791078,0.2518656716417911
1.211319971,Andrey Rublev,Cameron Norrie,100.0,2.42,Cameron Norrie,Cameron Norrie,Andrey Rublev,2023-03-06,7797771,42669524,0.01,0.4132231404958678,-0.5767768595041323,-0.40322314049586777
1.211323287,Alexander Zverev,Daniil Medvedev,4.2,1.32,Daniil Medvedev,Daniil Medvedev,Alexander Zverev,2023-03-06,19924823,19924831,0.23809523809523808,0.7575757575757576,-0.0043290043290042934,-0.5194805194805194
1.211323761,Alejandro Tabilo,Frances Tiafoe,5.3,1.23,Frances Tiafoe,Frances Tiafoe,Alejandro Tabilo,2023-03-06,9630879,19924839,0.18867924528301888,0.8130081300813008,0.001687375364319621,-0.624328884798282
1.211365067,Tommy Paul,Felix Auger-Aliassime,5.0,1.37,Felix Auger Aliassime,Felix Auger Aliassime,Tommy Paul,2023-03-06,8859306,12210252,0.2,0.7299270072992701,-0.07007299270072997,-0.5299270072992701
1.211369522,Marton Fucsovics,Taylor Fritz,5.0,1.02,Taylor Fritz,Taylor Fritz,Marton Fucsovics,2023-03-06,4827766,10279360,0.2,0.9803921568627451,0.18039215686274512,-0.780392156862745
1.211372673,Jannik Sinner,Stan Wawrinka,1.02,50.0,Jannik Sinner,Jannik Sinner,Stan Wawrinka,2023-03-06,10372253,19924832,0.9803921568627451,0.02,0.0003921568627449634,0.960392156862745
1.211376831,Jack Draper,Carlos Alcaraz,1000.0,1.36,Carlos Alcaraz,Carlos Alcaraz,Jack Draper,2023-03-06,15313804,25215583,0.001,0.7352941176470588,-0.26370588235294123,-0.7342941176470588
1.211398854,Alejandro Davidovich Fokina,Daniil Medvedev,190.0,1.01,Daniil Medvedev,Daniil Medvedev,Alejandro Davidovich Fokina,2023-03-06,9953368,19924831,0.005263157894736842,0.9900990099009901,-0.004637832204273051,-0.9848358520062532
1.211406701,Frances Tiafoe,Cameron Norrie,2.62,110.0,Frances Tiafoe,Frances Tiafoe,Cameron Norrie,2023-03-06,19924839,42669524,0.38167938931297707,0.00909090909090909,-0.6092297015961139,0.372588480222068
1.211410938,Taylor Fritz,Jannik Sinner,100.0,1.01,Jannik Sinner,Jannik Sinner,Taylor Fritz,2023-03-06,10279360,10372253,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.211417458,Felix Auger-Aliassime,Carlos Alcaraz,120.0,1.45,Carlos Alcaraz,Carlos Alcaraz,Felix Auger Aliassime,2023-03-06,12210252,25215583,0.008333333333333333,0.6896551724137931,-0.30201149425287355,-0.6813218390804598
1.211449718,Daniil Medvedev,Frances Tiafoe,1.01,1000.0,Daniil Medvedev,Daniil Medvedev,Frances Tiafoe,2023-03-06,19924831,19924839,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.211488739,Jannik Sinner,Carlos Alcaraz,600.0,1.67,Carlos Alcaraz,Carlos Alcaraz,Jannik Sinner,2023-03-06,10372253,25215583,0.0016666666666666668,0.5988023952095809,-0.3995309381237524,-0.5971357285429142
