tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_date,market_id,market_time,market_name,runner_1,runner_2,player_1,player_2,actual_winner,selection_id_1,selection_id_2,odds_player_1,odds_player_2
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210948914,2023-03-06 23:00:00+00:00,Match Odds,Rubin Statham,Nick Chappell,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210950323,2023-03-06 23:00:00+00:00,Match Odds,Alex Rybakov,Illya Marchenko,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210954382,2023-03-06 23:00:00+00:00,Match Odds,Guido Andreozzi,Martin Damm,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935706,2023-03-06 09:30:00+00:00,Match Odds,G Craciun,N Ugrelidze,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935707,2023-03-06 09:30:00+00:00,Match Odds,L Svatikova,G Pairone,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935708,2023-03-06 08:15:00+00:00,Match Odds,S Gvozdenovic,A Kuparev,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935709,2023-03-06 07:00:00+00:00,Match Odds,R Dernikovic,M Pislak,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.21093571,2023-03-06 08:15:00+00:00,Match Odds,S Lazar,V Bokova,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935711,2023-03-06 07:00:00+00:00,Match Odds,K Vlčková,S Mikaca,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935712,2023-03-06 07:00:00+00:00,Match Odds,C Jerolimov,F Idrizovic,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210962936,2023-03-06 20:00:00+00:00,Match Odds,C Papa,N Hoffmann,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210963704,2023-03-06 18:00:00+00:00,Match Odds,S Hill,A Bennett,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210963705,2023-03-06 20:00:00+00:00,Match Odds,L Dal Boni,L Pane,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210963706,2023-03-06 22:00:00+00:00,Match Odds,W Demulling,K Boyd,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210962901,2023-03-06 18:00:00+00:00,Match Odds,D Tsoi,A Bellegy,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935655,2023-03-06 08:00:00+00:00,Match Odds,K Gava,J Mas De Ugarte,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935656,2023-03-06 11:00:00+00:00,Match Odds,I Perez Martin,I De Rueda De Genover,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935657,2023-03-06 09:00:00+00:00,Match Odds,A Hodzic,J Cesar Porras,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935658,2023-03-06 08:00:00+00:00,Match Odds,L Ouahab,R Villacorta,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935659,2023-03-06 09:00:00+00:00,Match Odds,Y Wojcik,A Andrade,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.21093566,2023-03-06 09:00:00+00:00,Match Odds,H Pham,L Sheyngezikht,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935661,2023-03-06 08:00:00+00:00,Match Odds,I Urribarrens Ramirez,Q Robert,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935662,2023-03-06 11:00:00+00:00,Match Odds,G Muller,G Szyvatoslav,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210910783,2023-03-06 07:00:00+00:00,Match Odds,Benjamin Hassan,Mathys Erhard,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210915213,2023-03-06 07:00:00+00:00,Match Odds,Lukas Neumayer,Gianmarco Ferrari,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210920405,2023-03-06 07:00:00+00:00,Match Odds,Andrey Chepelev,Stefano Travaglia,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210931219,2023-03-06 09:00:00+00:00,Match Odds,Bortolotti/Masur,Arneodo/Weissborn,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210934588,2023-03-06 09:00:00+00:00,Match Odds,Gauthier Onclin,Andrea Arnaboldi,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935077,2023-03-06 09:00:00+00:00,Match Odds,Mirza Basic,Alexander Weis,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935663,2023-03-06 09:00:00+00:00,Match Odds,Cem Ilkel,Viktor Durasovic,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935756,2023-03-06 09:00:00+00:00,Match Odds,Rudolf Molleker,Gerald Melzer,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935799,2023-03-06 09:00:00+00:00,Match Odds,Salvatore Caruso,Edoardo Lavagno,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210935967,2023-03-06 14:00:00+00:00,Match Odds,Daniel Dutra da Silva,Jose Pereira,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.21093703,2023-03-06 11:00:00+00:00,Match Odds,Edas Butvilas,Vitaliy Sachko,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210938523,2023-03-06 11:00:00+00:00,Match Odds,Marek Gengel,Calvin Hemery,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210938566,2023-03-06 14:00:00+00:00,Match Odds,Hugo Gaston,Pedro Boscardin Dias,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210939572,2023-03-06 14:00:00+00:00,Match Odds,Huertas Del/Huertas Del,Torres/Villalon,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210940141,2023-03-06 14:00:00+00:00,Match Odds,Alvaro Lopez San Martin,Wilson Leite,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210941048,2023-03-06 13:00:00+00:00,Match Odds,Marius Copil,Maxime Janvier,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.2109412,2023-03-06 16:00:00+00:00,Match Odds,Evan Zhu,Jacopo Berrettini,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210941243,2023-03-06 13:00:00+00:00,Match Odds,Jonas Forejtek,Dan Added,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210941387,2023-03-06 16:00:00+00:00,Match Odds,James McCabe,Keegan Smith,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.21094145,2023-03-06 15:00:00+00:00,Match Odds,Gonzalo Villanueva,Federico Gaio,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210942734,2023-03-06 17:00:00+00:00,Match Odds,Joao Lucas Reis Da Silv,Thiago Seyboth Wild,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210948957,2023-03-06 21:00:00+00:00,Match Odds,Gabriel Decamps,Christian Langmo,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,300,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,19.8,106421,5.0,,Daniil Medvedev,R,198.0,RUS,27.0,6-3 6-2,3,F,70.0,1.0,0.0,49.0,37.0,30.0,7.0,9.0,0.0,0.0,0.0,2.0,48.0,31.0,19.0,7.0,8.0,0.0,3.0,2.0,6780.0,6.0,3775.0,2023-03-06,1.210964531,2023-03-06 05:27:18+00:00,Match Odds,K Zaytseva,H Wong,Carlos Alcaraz,Daniil Medvedev,Carlos Alcaraz,,,,
