match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,odds_margin,is_fav_p1,implied_diff,p_model,ev_p1_model,ev_p2_model,value_bet_on_p1,value_bet_on_p2,bet_on_p1,bet_on_p2,profit_p1,profit_p2,total_profit
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.75,0.6944444444444444,0.3636363636363636,Unibet,Adrian Mannarino,True,False,0.0580808080808079,1,0.3308080808080808,0.5527354563907609,-0.2040609427973042,0.2299774949254074,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.75,0.6944444444444444,0.3636363636363636,Unibet,Adrian Mannarino,True,False,0.0580808080808079,1,0.3308080808080808,0.5527354563907609,-0.2040609427973042,0.2299774949254074,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.48,2.62,0.6756756756756757,0.381679389312977,Virgin Bet,Adrian Mannarino,True,False,0.0573550649886527,1,0.2939962863626986,0.5324344457706751,-0.2119970202594008,0.2250217520808313,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.46,2.64,0.684931506849315,0.3787878787878788,TopSport,Adrian Mannarino,True,False,0.0637193856371938,1,0.3061436280614362,0.539842386909626,-0.211830115111946,0.2148160985585873,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.7,0.6944444444444444,0.3703703703703703,SuperBook,Adrian Mannarino,True,False,0.0648148148148146,1,0.3240740740740741,0.5498078301368617,-0.2082767246029191,0.2155188586304733,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.75,0.6944444444444444,0.3636363636363636,Casumo,Adrian Mannarino,True,False,0.0580808080808079,1,0.3308080808080808,0.5527354563907609,-0.2040609427973042,0.2299774949254074,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.75,0.6944444444444444,0.3636363636363636,BoyleSports,Adrian Mannarino,True,False,0.0580808080808079,1,0.3308080808080808,0.5527354563907609,-0.2040609427973042,0.2299774949254074,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.45,2.78,0.6896551724137931,0.3597122302158274,BlueBet,Adrian Mannarino,True,False,0.0493674026296204,1,0.3299429421979657,0.5512796031270851,-0.2006445754657266,0.2474427033067032,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.48,2.6,0.6756756756756757,0.3846153846153846,PlayUp,Adrian Mannarino,True,False,0.0602910602910602,1,0.2910602910602911,0.5311496622371861,-0.2138984998889646,0.2190108781833162,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.5,2.63,0.6666666666666666,0.3802281368821293,Betfair Sportsbook,Adrian Mannarino,True,False,0.0468948035487959,1,0.2864385297845373,0.5270793538488403,-0.2093809692267395,0.24378129937755,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.45,2.75,0.6896551724137931,0.3636363636363636,Betway,Adrian Mannarino,True,False,0.0532915360501566,1,0.3260188087774295,0.5495729800163149,-0.2031191789763433,0.2386743049551338,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.34,0.6369426751592356,0.4273504273504274,SportsBet,Dominic Thiem,False,True,0.0642931025096631,1,0.2095922478088082,0.4865696237137262,-0.2360856907694498,0.2014270805098805,False,True,False,True,-0.0,1.3399999999999999,1.3399999999999999
2023-08-28,Dominic Thiem,Alexander Bublik,Alexander Bublik,Dominic Thiem,1.57,2.35,0.6369426751592356,0.425531914893617,Everygame,Dominic Thiem,False,True,0.0624745900528527,1,0.2114107602656186,0.4873680876956777,-0.234832102317786,0.2046849939151575,False,True,False,True,-0.0,1.35,1.35
