match,bet_side,stake,profit,bankroll,source_file
Mikael Ymer vs Yoshihito Nishioka,P2,289747.3590670416,362184.198833802,3259657.789504218,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,325965.77895042184,325965.77895042184,3585623.56845464,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,358562.35684546403,430274.8282145569,4015898.396669197,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,401589.8396669197,461828.31561695767,4477726.712286155,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,447772.6712286155,514938.5719129078,4992665.284199063,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,499266.5284199063,614097.8299564847,5606763.114155548,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,560676.3114155548,661598.0474703548,6268361.161625902,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,626836.1161625902,771008.422879986,7039369.584505888,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,703936.9584505889,-703936.9584505889,6335432.626055298,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,633543.2626055299,-633543.2626055299,5701889.363449768,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,570188.9363449769,-570188.9363449769,5131700.427104792,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,513170.0427104792,-513170.0427104792,4618530.384394312,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,461853.0384394312,-461853.0384394312,4156677.345954881,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,415667.7345954881,-415667.7345954881,3741009.6113593928,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,374100.9611359393,-374100.9611359393,3366908.6502234535,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,336690.8650223454,-336690.8650223454,3030217.785201108,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,303021.7785201108,-303021.7785201108,2727196.006680997,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,272719.6006680997,-272719.6006680997,2454476.4060128974,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,245447.64060128975,-245447.64060128975,2209028.7654116075,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,220902.87654116075,-220902.87654116075,1988125.8888704467,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,198812.5888870447,-198812.5888870447,1789313.299983402,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,178931.32999834022,-178931.32999834022,1610381.9699850618,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,161038.1969985062,-161038.1969985062,1449343.7729865555,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,144934.37729865554,-144934.37729865554,1304409.3956879,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,130440.93956879001,-130440.93956879001,1173968.45611911,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,117396.84561191102,-117396.84561191102,1056571.610507199,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,105657.16105071991,-105657.16105071991,950914.4494564792,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,95091.44494564792,-95091.44494564792,855823.0045108312,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,85582.30045108312,-85582.30045108312,770240.7040597481,value_bets_atp_aus_open_2023.csv
