match,side,stake,odds,ev,win,profit,bankroll
Facundo Diaz Acosta vs Jason Kubler,p2,115.0637464970898,2.25,0.0529979069349462,True,143.82968312136225,5897.017007975852
Facundo Diaz Acosta vs Jason Kubler,p2,117.94034015951704,2.32,0.0884443346398858,True,155.68124901056245,6052.698256986414
Facundo Diaz Acosta vs Jason Kubler,p2,121.05396513972828,2.4,0.1274210167936099,True,169.47555119561957,6222.173808182033
Facundo Diaz Acosta vs Jason Kubler,p2,124.44347616364067,2.32,0.0884443346398858,True,164.26538853600567,6386.439196718039
Facundo Diaz Acosta vs Jason Kubler,p2,127.72878393436078,2.3,0.0514236865620431,True,166.047419114669,6552.486615832708
Facundo Diaz Acosta vs Jason Kubler,p2,131.04973231665414,2.4,0.0956432568552345,True,183.4696252433158,6735.956241076024
Mackenzie Mcdonald vs Sebastian Korda,p2,134.71912482152047,1.55,0.0527805905291945,True,74.09551865183626,6810.0517597278595
Mackenzie Mcdonald vs Sebastian Korda,p2,136.2010351945572,1.56,0.0728267120002907,True,76.27257970895204,6886.324339436812
Mackenzie Mcdonald vs Sebastian Korda,p2,137.72648678873625,1.54,0.0603460075953004,True,74.37230286591758,6960.69664230273
Andrey Rublev vs Laslo Djere,p2,138.03949136547192,4.8,0.0753588461248129,False,-138.03949136547192,6822.657150937258
Andrey Rublev vs Laslo Djere,p2,108.77535764274234,4.7,0.0589900407384325,False,-108.77535764274234,6713.881793294516
Ben Shelton vs Lorenzo Sonego,p2,134.27763586589032,1.43,0.0587087127795984,True,57.73938342233283,6771.621176716849
Ben Shelton vs Lorenzo Sonego,p2,135.43242353433698,1.44,0.0751014667800067,True,59.59026635510826,6831.211443071957
Ben Shelton vs Lorenzo Sonego,p2,136.62422886143915,1.43,0.0648906297936716,True,58.74841841041883,6889.959861482375
Alexander Shevchenko vs Oscar Otte,p2,137.79919722964752,2.96,0.0616177400203967,False,-137.79919722964752,6752.160664252728
Alexander Shevchenko vs Oscar Otte,p2,135.04321328505455,3.1,0.093804521976002,False,-135.04321328505455,6617.117450967673
Alexander Shevchenko vs Oscar Otte,p2,132.34234901935346,3.05,0.0822945194136229,False,-132.34234901935346,6484.775101948319
Jurij Rodionov vs Lucas Pouille,p2,129.6955020389664,1.81,0.0567095256019817,True,105.0533566515628,6589.828458599882
Jurij Rodionov vs Lucas Pouille,p2,131.79656917199765,1.81,0.0500951179313206,True,106.7552210293181,6696.5836796292
Lorenzo Musetti vs Mikael Ymer,p2,133.931673592584,5.1,0.1036620115222343,False,-133.931673592584,6562.652006036616
Adrian Mannarino vs Ugo Humbert,p2,131.25304012073232,1.29,0.0562195253105554,True,38.06338163501238,6600.715387671628
Alejandro Davidovich Fokina vs Arthur Fils,p2,132.01430775343258,3.9,0.0618928402248724,False,-132.01430775343258,6468.701079918196
Alex Molcan vs Hugo Gaston,p2,129.37402159836392,2.74,0.0857004637324174,False,-129.37402159836392,6339.327058319832
Alexander Zverev vs Lloyd Harris,p2,126.78654116639665,10.0,0.2732714460868487,False,-126.78654116639665,6212.540517153435
Alexander Zverev vs Lloyd Harris,p2,114.18409450869788,10.0,0.1654165228767232,False,-114.18409450869788,6098.356422644737
Alexander Zverev vs Lloyd Harris,p2,121.96712845289474,10.0,0.2732714460868487,False,-121.96712845289474,5976.389294191842
Alexander Zverev vs Lloyd Harris,p2,119.52778588383684,10.0,0.2370975891228575,False,-119.52778588383684,5856.861508308005
Alexander Zverev vs Lloyd Harris,p2,72.2761528171452,9.0,0.0987233899447626,False,-72.2761528171452,5784.58535549086
Alexander Zverev vs Lloyd Harris,p2,115.6917071098172,10.0,0.2732714460868487,False,-115.6917071098172,5668.893648381043
Alexander Zverev vs Lloyd Harris,p2,113.37787296762086,10.0,0.2732714460868487,False,-113.37787296762086,5555.5157754134225
Alexander Zverev vs Lloyd Harris,p2,111.11031550826846,10.0,0.2732714460868487,False,-111.11031550826846,5444.405459905154
Alexander Zverev vs Lloyd Harris,p2,96.01307679491111,9.5,0.1498990401737937,False,-96.01307679491111,5348.392383110243
Alexander Zverev vs Lloyd Harris,p2,106.96784766220486,10.0,0.2732714460868487,False,-106.96784766220486,5241.424535448038
Alexander Zverev vs Lloyd Harris,p2,86.18173807650463,9.0,0.1315394126061003,False,-86.18173807650463,5155.242797371534
Alexander Zverev vs Lloyd Harris,p2,103.10485594743068,10.0,0.2732714460868487,False,-103.10485594743068,5052.137941424104
Alexander Zverev vs Lloyd Harris,p2,101.04275882848208,10.0,0.2732714460868487,False,-101.04275882848208,4951.095182595622
Alexander Zverev vs Lloyd Harris,p2,99.02190365191244,10.0,0.2732714460868487,False,-99.02190365191244,4852.07327894371
Alexander Zverev vs Lloyd Harris,p2,51.025512197950206,8.5,0.0788717151378097,False,-51.025512197950206,4801.04776674576
Alexander Zverev vs Lloyd Harris,p2,96.0209553349152,10.0,0.2732714460868487,False,-96.0209553349152,4705.026811410845
Alexander Zverev vs Lloyd Harris,p2,94.1005362282169,10.0,0.201139891626738,False,-94.1005362282169,4610.926275182628
Andrea Vavassori vs Miomir Kecmanovic,p2,92.21852550365257,1.5,0.0630419471709509,False,-92.21852550365257,4518.707749678975
Andrea Vavassori vs Miomir Kecmanovic,p2,90.37415499357951,1.51,0.0590699780703376,False,-90.37415499357951,4428.333594685396
Bernabe Zapata Miralles vs Diego Schwartzman,p2,88.56667189370792,2.28,0.0537387719944677,True,113.36534002394612,4541.698934709342
Bernabe Zapata Miralles vs Diego Schwartzman,p2,90.83397869418684,2.25,0.075532994209773,True,113.54247336773355,4655.241408077076
Bernabe Zapata Miralles vs Diego Schwartzman,p2,93.10482816154152,2.28,0.0537387719944677,True,119.17418004677313,4774.415588123849
Bernabe Zapata Miralles vs Diego Schwartzman,p2,95.48831176247698,2.28,0.0537387719944677,True,122.22503905597051,4896.64062717982
Bernabe Zapata Miralles vs Diego Schwartzman,p2,97.9328125435964,2.25,0.075532994209773,True,122.4160156794955,5019.056642859315
Bernabe Zapata Miralles vs Diego Schwartzman,p2,100.3811328571863,2.28,0.0537387719944677,True,128.48785005719844,5147.544492916513
Bernabe Zapata Miralles vs Diego Schwartzman,p2,102.95088985833027,2.25,0.075532994209773,True,128.68861232291283,5276.233105239426
Bernabe Zapata Miralles vs Diego Schwartzman,p2,105.52466210478852,2.3,0.0593573208985579,True,137.18206073622505,5413.415165975651
Bernabe Zapata Miralles vs Diego Schwartzman,p2,108.26830331951302,2.28,0.0537387719944677,True,138.58342824897665,5551.998594224628
Bernabe Zapata Miralles vs Diego Schwartzman,p2,111.03997188449256,2.28,0.0537387719944677,True,142.13116401215046,5694.129758236778
Bernabe Zapata Miralles vs Diego Schwartzman,p2,113.88259516473556,2.29,0.0565478254530514,True,146.90854776250887,5841.038305999286
Bernabe Zapata Miralles vs Diego Schwartzman,p2,116.82076611998573,2.28,0.0537387719944677,True,149.5305806335817,5990.568886632868
Bernabe Zapata Miralles vs Diego Schwartzman,p2,119.81137773265736,2.35,0.0893354960892232,True,161.74535993908745,6152.314246571956
Bernabe Zapata Miralles vs Diego Schwartzman,p2,123.04628493143912,2.35,0.0893354960892232,True,166.11248465744282,6318.426731229399
Bernabe Zapata Miralles vs Diego Schwartzman,p2,126.36853462458798,2.34,0.0625366770925227,True,169.33383639694787,6487.7605676263465
Borna Coric vs Federico Coria,p2,96.07141061931445,7.05,0.0895890081312766,False,-96.07141061931445,6391.689157007032
Borna Coric vs Federico Coria,p2,94.64877551399925,7.05,0.0895890081312766,False,-94.64877551399925,6297.040381493032
Borna Coric vs Federico Coria,p2,125.94080762986064,6.8,0.138761800015117,False,-125.94080762986064,6171.099573863172
Borna Coric vs Federico Coria,p2,62.43335228466389,6.8,0.0586789175764934,False,-62.43335228466389,6108.666221578508
Brandon Nakashima vs Denis Shapovalov,p2,122.17332443157017,2.02,0.0822951370548267,True,124.61679092020157,6233.2830124987095
Brandon Nakashima vs Denis Shapovalov,p2,124.6656602499742,2.0,0.0813303148809618,True,124.6656602499742,6357.948672748684
