snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.9,1.4,0.3448275862068966,0.7142857142857143,BetMGM,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.0,1.4,0.3333333333333333,0.7142857142857143,Unibet,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.1,1.42,0.3225806451612903,0.7042253521126761,Pinnacle,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.88,1.36,0.3472222222222222,0.7352941176470588,LeoVegas,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.98,1.38,0.3355704697986577,0.7246376811594204,BlueBet,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.0,1.4,0.3333333333333333,0.7142857142857143,Unibet,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.02,1.37,0.3311258278145695,0.7299270072992701,MyBookie.ag,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.9,1.4,0.3448275862068966,0.7142857142857143,Neds,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.0,1.4,0.3333333333333333,0.7142857142857143,BetRivers,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.0,1.4,0.3333333333333333,0.7142857142857143,Unibet,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.0,1.4,0.3333333333333333,0.7142857142857143,Barstool Sportsbook,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.9,1.42,0.3448275862068966,0.7042253521126761,LiveScore Bet,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.9,1.42,0.3448275862068966,0.7042253521126761,DraftKings,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.0,1.36,0.3333333333333333,0.7352941176470588,FOX Bet,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.0,1.4,0.3333333333333333,0.7142857142857143,TwinSpires,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.0,1.4,0.3333333333333333,0.7142857142857143,Bet Victor,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.93,1.41,0.341296928327645,0.7092198581560284,1xBet,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.9,1.42,0.3448275862068966,0.7042253521126761,Virgin Bet,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.9,1.38,0.3448275862068966,0.7246376811594204,Mr Green,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.9,1.4,0.3448275862068966,0.7142857142857143,Ladbrokes,Sebastian Ofner,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.05,1.36,0.3278688524590164,0.7352941176470588,TopSport,Sebastian Ofner,False,True
