snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.35,0.625,0.425531914893617,Barstool Sportsbook,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.57,2.28,0.6369426751592356,0.4385964912280702,Mr Green,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.35,0.625,0.425531914893617,Casumo,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.35,0.625,0.425531914893617,Unibet,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.62,2.4,0.6172839506172839,0.4166666666666667,LowVig.ag,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.62,2.4,0.6172839506172839,0.4166666666666667,BetOnline.ag,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.61,2.35,0.6211180124223602,0.425531914893617,DraftKings,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.65,2.25,0.6060606060606061,0.4444444444444444,TAB,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.65,2.2,0.6060606060606061,0.4545454545454545,BetMGM,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.63,2.3,0.6134969325153374,0.4347826086956522,PointsBet (AU),Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.65,2.25,0.6060606060606061,0.4444444444444444,Betway,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.4,0.625,0.4166666666666667,FanDuel,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.62,2.25,0.6172839506172839,0.4444444444444444,Betfair Sportsbook,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.3,0.625,0.4347826086956522,Betclic,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.65,2.25,0.6060606060606061,0.4444444444444444,Nordic Bet,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.38,0.625,0.4201680672268907,Virgin Bet,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.64,2.28,0.6097560975609756,0.4385964912280702,Betr,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.35,0.625,0.425531914893617,Unibet,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.35,0.625,0.425531914893617,Unibet,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.35,0.625,0.425531914893617,Unibet,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.35,0.625,0.425531914893617,TwinSpires,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.38,0.625,0.4201680672268907,LiveScore Bet,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.56,2.25,0.641025641025641,0.4444444444444444,LeoVegas,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.57,2.4,0.6369426751592356,0.4166666666666667,Paddy Power,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.57,2.3,0.6369426751592356,0.4347826086956522,FOX Bet,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.71,2.38,0.5847953216374269,0.4201680672268907,Betfair,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.71,2.38,0.5847953216374269,0.4201680672268907,Betfair,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.71,2.38,0.5847953216374269,0.4201680672268907,Betfair,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.65,2.25,0.6060606060606061,0.4444444444444444,Betsson,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.62,2.25,0.6172839506172839,0.4444444444444444,TopSport,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.59,2.3,0.6289308176100629,0.4347826086956522,William Hill (US),Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.3,0.625,0.4347826086956522,888sport,Cristina Bucsa,True,False
