market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2
1.230512215,Vasek Pospisil,Bu Yunchaokete,3.25,1.45,a0e3966235,,,,,4903598,13268612
1.230512221,Yasutaka Uchiyama,Hugo Grenier,2.48,1.7,0e0b782506,,,,,5858048,8813394
1.230512225,Yuta Shimizu,Seongchan Hong,1.96,1.97,1e6465e068,,,,,10500847,57046549
1.230512229,Ryan Peniston,Brandon Holt,2.78,1.69,2374b4907c,,,,,9629249,10410230
1.230512233,Gijs Brouwer,Liam Draxl,1.57,2.76,cfbe84d24e,,,,,9629296,19446873
1.230512241,Jeffrey John Wolf,Arthur Gea,1.43,3.55,68f955b289,,,,,11102174,42554022
1.230512245,Benjamin Bonzi,Ethan Quinn,1.49,2.7,084cd6a043,,,,,9632014,38310228
1.230513804,Nicolas Mejia,Aidan Mayo,1.45,3.2,a67f3c7e07,,,,,10902197,38374902
1.230513808,Quinn Vandecasteele,James Kent Trotter,2.82,1.55,5dc7d74fa6,,,,,25084200,47651569
1.230513821,Kaichi Uchida,Andres Martin,2.34,1.74,ac5981e10c,,,,,8957119,39534123
1.230513825,Federico Arnaboldi,Tomas Barrios Vera,3.2,1.45,7b7dbd822f,,,,,11439862,40835377
1.230514045,Erler/Miedler,Hipfl/Kym,1.17,8.0,fcd1373a23,,,,,40313748,71345077
1.230514049,Dmitry Popko,Murkel Dellien,1.82,1.83,8ab2669248,,,,,8284522,36157019
1.230514053,Arneodo/Blancaneaux,Agamenone/Cachin,1.38,3.65,add83127c6,,,,,70144865,71345097
1.230514073,Mikhail Kukushkin,Jurij Rodionov,2.0,2.0,a5bd29d1b1,,,,,2609424,10555106
1.230514634,Maxime Janvier,Dalibor Svrcina,2.38,1.7,af0fc711df,,,,,8257852,13714711
1.230514642,Moreno De Alboran,Gabi Adrian Boitan,1.36,3.8,e88b45e839,,,,,9659177,11600970
1.230514645,Jiri Vesely,Camilo Ugo Carabelli,3.3,1.43,7cb086d83f,,,,,7032143,9635538
1.230515195,Clement Tabur,Alejandro Moro Canas,3.15,1.46,154732fc66,,,,,10941747,20955021
1.230516169,Gonzalo Bueno,Lorenzo Carboni,1.4,3.5,3ff5861932,,,,,21067278,53865389
1.230516197,Illya Marchenko,Sho Shimabukuro,2.58,1.59,c97c4e4533,,,,,3691700,9258744
1.230519282,Pavic/Kichenok,Broom/Appleton,1.28,4.6,1f3709cce0,,,,,13430804,71352870
1.230519287,Kamilla Rakhimova,Veronika Erjavec,1.87,2.04,c98ab99481,,,,,11144238,15134048
1.230519291,Irina Maria Bara,Mananchaya Sawangkaew,9.4,1.08,1e42830eec,,,,,9628716,12337529
1.230519771,Katarzyna Kawa,Anastasiya Soboleva,1.01,14.0,b7d74946ce,,,,,7186321,26122648
1.230520901,Adrian Oetzbach,Ryan Nijboer,3.7,1.37,4f95d468fa,,,,,8764616,15842638
1.230520997,Engel/Gavrielides,Kuhn/Mcdonald,1.59,2.7,5d9ac8ceab,,,,,71353395,71353396
1.230521058,Arevalo/Pavic,Heliovaara/Patten,8.0,1.13,e300b91a3a,,,,,64409292,67814941
1.230522677,Kichenok/Ostapenko,Siniakova/Townsend,2.02,1.01,e86b5fd05c,,,,,20015061,69119727
1.230524042,Skupski/Venus,Frantzen/Jebens,1.39,3.6,adbc2cd707,,,,,8553758,51372080
