match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,actual_winner,p1_is_winner,p2_is_winner,winner_clean,p1_clean,p2_clean,p1_won,p2_won,ev_p1,ev_p2,value_bet_on_p1,value_bet_on_p2,profit_p1,profit_p2,profit_total
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.88,1.36,0.3472222222222222,0.7352941176470588,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3472222222222222,0.2647058823529412,False,True,0.0,-0.6399999999999999,-0.6399999999999999
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,3.0,1.36,0.3333333333333333,0.7352941176470588,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3333333333333333,0.2647058823529412,False,True,0.0,-0.6399999999999999,-0.6399999999999999
2023-01-16,Botic Van De Zandschulp,Ilya Ivashka,Botic Van de Zandschulp,Ilya Ivashka,1.5,2.65,0.6666666666666666,0.3773584905660377,Botic Van De Zandschulp,False,False,botic van de zandschulp,botic van de zandschulp,ilya ivashka,True,False,0.3333333333333333,-0.3773584905660377,True,False,-0.5,0.0,-0.5
2023-01-16,Botic Van De Zandschulp,Ilya Ivashka,Botic Van de Zandschulp,Ilya Ivashka,1.44,2.7,0.6944444444444444,0.3703703703703703,Botic Van De Zandschulp,False,False,botic van de zandschulp,botic van de zandschulp,ilya ivashka,True,False,0.3055555555555556,-0.3703703703703703,True,False,-0.56,0.0,-0.56
2023-01-16,Botic Van De Zandschulp,Ilya Ivashka,Botic Van de Zandschulp,Ilya Ivashka,1.42,2.8,0.7042253521126761,0.3571428571428571,Botic Van De Zandschulp,False,False,botic van de zandschulp,botic van de zandschulp,ilya ivashka,True,False,0.2957746478873239,-0.3571428571428571,True,False,-0.5800000000000001,0.0,-0.5800000000000001
2023-01-16,Botic Van De Zandschulp,Ilya Ivashka,Botic Van de Zandschulp,Ilya Ivashka,1.61,2.25,0.6211180124223602,0.4444444444444444,Botic Van De Zandschulp,False,False,botic van de zandschulp,botic van de zandschulp,ilya ivashka,True,False,0.3788819875776398,-0.4444444444444444,True,False,-0.3899999999999999,0.0,-0.3899999999999999
2023-01-16,Botic Van De Zandschulp,Ilya Ivashka,Botic Van de Zandschulp,Ilya Ivashka,1.62,2.25,0.6172839506172839,0.4444444444444444,Botic Van De Zandschulp,False,False,botic van de zandschulp,botic van de zandschulp,ilya ivashka,True,False,0.3827160493827161,-0.4444444444444444,True,False,-0.3799999999999999,0.0,-0.3799999999999999
2023-01-16,Botic Van De Zandschulp,Ilya Ivashka,Botic Van de Zandschulp,Ilya Ivashka,1.62,2.25,0.6172839506172839,0.4444444444444444,Botic Van De Zandschulp,False,False,botic van de zandschulp,botic van de zandschulp,ilya ivashka,True,False,0.3827160493827161,-0.4444444444444444,True,False,-0.3799999999999999,0.0,-0.3799999999999999
2023-01-16,Botic Van De Zandschulp,Ilya Ivashka,Botic Van de Zandschulp,Ilya Ivashka,1.83,1.95,0.5464480874316939,0.5128205128205129,Botic Van De Zandschulp,False,False,botic van de zandschulp,botic van de zandschulp,ilya ivashka,True,False,0.453551912568306,-0.5128205128205129,True,False,-0.16999999999999993,0.0,-0.16999999999999993
2023-01-16,Botic Van De Zandschulp,Ilya Ivashka,Botic Van de Zandschulp,Ilya Ivashka,1.79,1.97,0.5586592178770949,0.5076142131979695,Botic Van De Zandschulp,False,False,botic van de zandschulp,botic van de zandschulp,ilya ivashka,True,False,0.441340782122905,-0.5076142131979695,True,False,-0.20999999999999996,0.0,-0.20999999999999996
