market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date
1.225735626,Martina Trevisan,Diane Parry,100.0,1.74,3110eac231,Diane Parry,Diane Parry,Martina Trevisan,2024-03-06
1.225735627,Karolina Pliskova,Anna Blinkova,11.0,1.09,7297776ae0,Anna Blinkova,Anna Blinkova,Karolina Pliskova,2024-03-06
1.225736336,Benjamin Lock,Gabriele Pennaforti,2.64,1.61,baebf36c09,,,,
1.225736822,Kayla Day,Erika Andreeva,100.0,1.01,4a679a9bae,,,,
1.225736826,Nadia Podoroska,Nuria Parrizas Diaz,36.0,1.01,4a26a49397,,,,
1.225737079,Taylor Townsend,Clervie Ngounoue,1.01,1000.0,c344bfc6e1,,,,
1.225745384,Lucas Pouille,Harold Mayot,1.01,50.0,8cd62b8c1f,,,,
1.225745486,Luca Nardi,David Goffin,2.42,1.01,8e3d9c86bc,,,,
1.225745668,Jurij Rodionov,Nicolas Moreno de Alboran,1.77,2.28,4d0e55ada8,,,,
1.225745677,Vit Kopriva,Constant Lestienne,2.14,1.04,5831766b2d,,,,
1.225747188,Denis Kudla,Emilio Nava,2.16,1.85,8b96409067,,,,
1.225749931,Lavagno/Weis,Carou/Carabelli,2.42,1.76,599d332768,,,,
1.22575212,Zhizhen Zhang,Aleksandar Kovacevic,1.01,1000.0,417f8cfe02,,,,
1.225752205,Nuno Borges,Arthur Fils,2.34,1.85,d455f6ad61,,,,
1.22575229,Denis Shapovalov,Botic Van de Zandschulp,1.02,1000.0,3fe90e6ba0,,,,
1.225757514,Thanasi Kokkinakis,Marcos Giron,2.92,1.52,23bf6b8418,,,,
1.225757686,Roberto Carballes Baena,Flavio Cobolli,3.3,1.43,4e0b0cb91b,,,,
1.225757771,Fabio Fognini,Bernabe Zapata Miralles,1.55,2.8,75edffab11,,,,
1.2257587,Roman Safiullin,Daniel Evans,1.88,2.28,6e1c80805f,,,,
1.225758785,Facundo Bagnis,Juncheng Shang,3.5,1.4,f4c270b62d,,,,
1.225758793,Calvin Hemery,Corentin Denolly,1.45,3.15,e4162ee06c,,,,
1.225763584,Hernan Casanova,Clement Tabur,2.46,1.64,f34c3cb7f4,,,,
1.225764201,Matteo Arnaldi,Luca Van Assche,1.52,2.94,d96394d46d,,,,
1.225764286,Tomas Machac,Stan Wawrinka,1.01,1000.0,521f123431,,,,
1.225764456,Dominik Koepfer,Alexander Shevchenko,1.68,2.42,bb48d8c751,,,,
1.225772561,Dusan Lajovic,Emil Ruusuvuori,1.01,1000.0,b7f1539df8,,,,
1.225772646,Christopher Eubanks,Brandon Nakashima,2.82,1.54,5af03dc2d5,,,,
1.225772816,Pedro Cachin,Yannick Hanfmann,3.35,1.42,9f055b0ace,,,,
1.22577438,Rigele Te,Nikolay Vylegzhanin,2.2,1.73,0a2f56b0b8,,,,
1.225775163,Leolia Jeanjean,Himeno Sakatsume,1.95,2.02,5bd9f52da5,,,,
1.225780837,Radu Albot,Alexander Ritschard,1.67,2.5,49d9abf310,,,,
1.225780841,Daniel Masur,Arthur Gea,1.42,3.3,ea7221aa4d,,,,
1.225780845,Zizou Bergs,Henri Squire,1.25,990.0,f3e60bcdde,,,,
1.225782421,Linda Klimovicova,Ekaterina Maklakova,1.98,2.02,83bf628f81,,,,
1.225788964,Venus Williams,Nao Hibino,3.9,1.32,d73f0cb11a,Nao Hibino,Nao Hibino,Venus Williams,2024-03-06
1.225788997,Danielle Collins,Erika Andreeva,1.11,9.2,ae9819fee8,Danielle Collins,Danielle Collins,Erika Andreeva,2024-03-06
1.225789278,Marko Stakusic,Gabriel Evans,1.03,2.0,8567e84692,,,,
1.225789642,Hsieh/Mertens,Paolini/Samsonova,1.03,15.5,40fda06683,,,,
