tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_date,market_id,market_time,market_name,runner_1,runner_2,player_1,player_2,actual_winner,odds_player_1,odds_player_2
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208575026,2023-01-16 04:10:00+00:00,Match Odds,Ernesto Escobedo,Taro Daniel,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208660121,2023-01-16 06:45:00+00:00,Match Odds,Laura Pigossi,Catherine Mcnally,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208660129,2023-01-16 06:30:00+00:00,Match Odds,Leolia Jeanjean,Nadia Podoroska,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208675242,2023-01-16 07:48:00+00:00,Match Odds,Sho Shimabukuro,Mats Moraing,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208675354,2023-01-16 06:40:00+00:00,Match Odds,Seong-chan Hong,Kasidit Samrej,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208675497,2023-01-16 06:31:00+00:00,Match Odds,Yuttana Charoenphon,Michael Geerts,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208675495,2023-01-16 08:21:00+00:00,Match Odds,Nam Hoang Ly,Nicholas David Ionel,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208675624,2023-01-16 07:17:00+00:00,Match Odds,Evan Furness,Kacper Zuk,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208688929,2023-01-16 17:15:00+00:00,Match Odds,Gianluca Mager,Lukas Rosol,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208689588,2023-01-16 13:42:00+00:00,Match Odds,Riccardo Bonadio,Manuel Guinard,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208689674,2023-01-16 15:28:00+00:00,Match Odds,Kaichi Uchida,Benoit Paire,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208689463,2023-01-16 16:03:00+00:00,Match Odds,Fabian Marozsan,Alejandro Moro Canas,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208696346,2023-01-16 17:50:00+00:00,Match Odds,Timo Stodder,Renzo Olivo,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208696477,2023-01-16 17:11:00+00:00,Match Odds,Francisco Comesana,Mariano Navone,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208749799,2023-01-16 19:30:00+00:00,Match Odds,G Maassen,A Mendoza,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.20874989,2023-01-16 23:00:00+00:00,Match Odds,I Buse,E Orozco Rangel,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208750075,2023-01-16 19:30:00+00:00,Match Odds,C Heaney-secord,A Aney,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208750076,2023-01-16 19:01:00+00:00,Match Odds,M Drinic,S Santibanez,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208710867,2023-01-16 02:53:00+00:00,Match Odds,Makoto Ochi,Stuart Parker,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208711587,2023-01-16 02:56:00+00:00,Match Odds,Dominik Palan,Vladyslav Orlov,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208714754,2023-01-16 06:09:00+00:00,Match Odds,Jakub Mensik,Giovanni Fonio,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208717768,2023-01-16 12:05:00+00:00,Match Odds,Christian Harrison,Ernests Gulbis,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208719691,2023-01-16 09:50:00+00:00,Match Odds,Daniel Merida,Mate Valkusz,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208720986,2023-01-16 12:48:00+00:00,Match Odds,Murkel Dellien,Moez Echargui,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208721812,2023-01-16 11:34:00+00:00,Match Odds,Jay Clarke,Lucas Gerch,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208722484,2023-01-16 12:49:00+00:00,Match Odds,Gonzalo Villanueva,Edoardo Lavagno,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208723038,2023-01-16 12:45:00+00:00,Match Odds,Arklon Huertas Del Pino,Andrey Chepelev,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208723155,2023-01-16 12:08:00+00:00,Match Odds,Ulises Blanch,Giovanni Mpetshi Perric,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208723546,2023-01-16 15:18:00+00:00,Match Odds,Orlando Luz,Thiago Seyboth Wild,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.20873041,2023-01-16 14:49:00+00:00,Match Odds,Yunseong Chung,Carlos Sanchez Jover,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208730691,2023-01-16 15:07:00+00:00,Match Odds,Oleg Prihodko,Juan Pablo Paz,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208741486,2023-01-16 06:37:41+00:00,Match Odds,D Lodikova,P Bartha,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.20875649,2023-01-16 14:30:00+00:00,Match Odds,A Candiotto,M Portillo Ramirez,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,199,200624,29.0,,Sebastian Korda,R,196.0,USA,22.5,106421,7.0,,Daniil Medvedev,R,198.0,RUS,26.9,7-6(7) 6-3 7-6(4),5,R32,179.0,3.0,5.0,118.0,74.0,53.0,19.0,17.0,2.0,6.0,9.0,3.0,122.0,78.0,52.0,19.0,16.0,5.0,10.0,31.0,1325.0,8.0,3860.0,2023-01-16,1.208755774,2023-01-16 16:09:25+00:00,Match Odds,K Quevedo,E Lechemia,Sebastian Korda,Daniil Medvedev,Sebastian Korda,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.208696866,2023-01-16 20:01:00+00:00,Match Odds,Joao Lucas Reis Da Silv,Evan Zhu,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.208566276,2023-01-16 05:50:00+00:00,Match Odds,Jil Teichmann,Harriet Dart,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.20856628,2023-01-16 01:40:00+00:00,Match Odds,Yue Yuan,Maria Sakkari,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.208566284,2023-01-16 06:50:00+00:00,Match Odds,Xinyu Wang,Storm Hunter,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.208566288,2023-01-16 03:55:00+00:00,Match Odds,Lin Zhu,Rebecca Marino,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.208566292,2023-01-16 03:45:00+00:00,Match Odds,Sofia Kenin,Victoria Azarenka,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.208566296,2023-01-16 10:10:00+00:00,Match Odds,Madison Keys,Anna Blinkova,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.2085663,2023-01-16 00:05:00+00:00,Match Odds,Jessica Pegula,Jaqueline Cristian,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.208566304,2023-01-16 00:10:00+00:00,Match Odds,Marta Kostyuk,Amanda Anisimova,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.208566308,2023-01-16 00:10:00+00:00,Match Odds,Katerina Siniakova,Coco Gauff,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.208566312,2023-01-16 02:20:00+00:00,Match Odds,Alison Van Uytvanck,Petra Kvitova,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
2023-580,Australian Open,Hard,128,G,2023-01-16,200,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,24.4,134868,,,Tallon Griekspoor,R,188.0,NED,26.5,6-2 7-6(5) 6-3,5,R32,126.0,7.0,5.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,2.0,97.0,62.0,41.0,18.0,14.0,4.0,7.0,4.0,5715.0,63.0,789.0,2023-01-16,1.208566316,2023-01-16 00:05:00+00:00,Match Odds,Emma Raducanu,Tamara Korpatsch,Stefanos Tsitsipas,Tallon Griekspoor,Stefanos Tsitsipas,,
