market_id,selection_id,ltp,timestamp,market_time,market_name,runner_name,runner_1,runner_2
1.217647919,59869853,,2023-08-27 19:39:16.204,2023-08-28 14:00:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-28 00:06:02.732,2023-08-29 14:00:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-28 00:06:02.732,2023-08-29 14:00:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-29 00:06:22.760,2023-08-30 14:00:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-29 00:06:22.760,2023-08-30 14:00:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-30 00:06:01.572,2023-08-31 14:00:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-30 00:06:01.572,2023-08-31 14:00:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-30 22:12:12.414,2023-08-31 23:00:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-30 22:12:12.414,2023-08-31 23:00:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 14:47:01.710,2023-08-31 22:46:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 14:47:01.710,2023-08-31 22:46:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 16:47:04.524,2023-08-31 23:01:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 16:47:04.524,2023-08-31 23:01:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 17:02:24.848,2023-08-31 23:05:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 17:02:24.848,2023-08-31 23:05:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 17:07:25.073,2023-08-31 23:03:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 17:07:25.073,2023-08-31 23:03:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 18:37:02.691,2023-08-31 22:40:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 18:37:02.691,2023-08-31 22:40:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 18:42:02.719,2023-08-31 22:38:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 18:42:02.719,2023-08-31 22:38:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 19:57:00.882,2023-08-31 22:01:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 19:57:00.882,2023-08-31 22:01:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 20:02:03.875,2023-08-31 21:58:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 20:02:03.875,2023-08-31 21:58:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 21:22:02.701,2023-08-31 21:37:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 21:22:02.701,2023-08-31 21:37:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 21:37:00.067,2023-08-31 21:52:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 21:37:00.067,2023-08-31 21:52:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 21:52:00.591,2023-08-31 22:07:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 21:52:00.591,2023-08-31 22:07:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
