market_id,selection_id,ltp,timestamp,market_time,market_name,runner_name,runner_1,runner_2,runner_clean
1.218087351,7283310,,2023-09-09 01:16:43.382,2023-09-09 18:30:00+00:00,Match Odds,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Eryn Cayetano,aliaksandra sasnovich
1.218087351,7283310,,2023-09-09 19:00:03.507,2023-09-09 19:10:00+00:00,Match Odds,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Eryn Cayetano,aliaksandra sasnovich
1.218087351,7283310,,2023-09-09 19:01:01.891,2023-09-09 19:10:00+00:00,Match Odds,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Eryn Cayetano,aliaksandra sasnovich
1.218087351,7283310,,2023-09-09 19:21:02.587,2023-09-09 19:10:00+00:00,Match Odds,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Eryn Cayetano,aliaksandra sasnovich
1.218087351,7283310,,2023-09-09 19:23:56.201,2023-09-09 19:25:00+00:00,Match Odds,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Eryn Cayetano,aliaksandra sasnovich
1.218087351,7283310,,2023-09-09 20:38:01.715,2023-09-09 19:25:00+00:00,Match Odds,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Eryn Cayetano,aliaksandra sasnovich
1.218087351,7283310,1.02,2023-09-09 20:38:01.715,2023-09-09 19:25:00+00:00,Match Odds,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Eryn Cayetano,aliaksandra sasnovich
1.218087351,7283310,,2023-09-09 20:43:38.520,2023-09-09 19:25:00+00:00,Match Odds,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Eryn Cayetano,aliaksandra sasnovich
1.218091529,9519080,,2023-09-09 04:18:39.254,2023-09-09 18:00:00+00:00,Match Odds,A Zhu,A Zhu,H Chang,a zhu
1.218091529,9519080,,2023-09-09 05:16:13.596,2023-09-09 18:00:00+00:00,Match Odds,A Zhu,A Zhu,H Chang,a zhu
1.218091529,9519080,,2023-09-09 18:09:05.965,2023-09-09 18:00:00+00:00,Match Odds,A Zhu,A Zhu,H Chang,a zhu
1.218091529,9519080,,2023-09-09 20:05:26.169,2023-09-09 18:00:00+00:00,Match Odds,A Zhu,A Zhu,H Chang,a zhu
1.218091529,9519080,,2023-09-09 20:06:25.988,2023-09-09 18:00:00+00:00,Match Odds,A Zhu,A Zhu,H Chang,a zhu
